Model,MSO44
Waveform Type,ANALOG
Horizontal Units,s
Sample Interval,4.00000000e-08
Record Length,1000
Zero Index,142.77212500
Vertical Units,V
ANALOG_Thumbnail,

TIME,CH4
6.89115000e-07,-1.92343750e-03
7.29115000e-07,-3.97187500e-03
7.69115000e-07,-3.93125000e-03
8.09115000e-07,-3.12500000e-03
8.49115000e-07,-2.53437500e-03
8.89115000e-07,-1.43125000e-03
9.29115000e-07,7.87500000e-04
9.69115000e-07,7.53125000e-04
1.00911500e-06,5.46875000e-05
1.04911500e-06,1.11093750e-03
1.08911500e-06,2.44687500e-03
1.12911500e-06,8.25000000e-04
1.16911500e-06,5.78125000e-05
1.20911500e-06,1.35312500e-03
1.24911500e-06,-9.43750000e-04
1.28911500e-06,1.25000000e-05
1.32911500e-06,-9.17187500e-04
1.36911500e-06,1.04218750e-03
1.40911500e-06,-2.01718750e-03
1.44911500e-06,1.28593750e-03
1.48911500e-06,-1.38125000e-03
1.52911500e-06,-1.23437500e-03
1.56911500e-06,3.51562500e-04
1.60911500e-06,1.70625000e-03
1.64911500e-06,9.98437500e-04
1.68911500e-06,-7.31250000e-04
1.72911500e-06,1.17656250e-03
1.76911500e-06,3.68750000e-04
1.80911500e-06,-4.84375000e-05
1.84911500e-06,2.18593750e-03
1.88911500e-06,2.01718750e-03
1.92911500e-06,1.65625000e-04
1.96911500e-06,1.24531250e-03
2.00911500e-06,2.30625000e-03
2.04911500e-06,8.03125000e-04
2.08911500e-06,-1.59687500e-03
2.12911500e-06,-1.30937500e-03
2.16911500e-06,-1.30156250e-03
2.20911500e-06,-3.37031250e-03
2.24911500e-06,-3.28593750e-03
2.28911500e-06,-8.78125000e-04
2.32911500e-06,-1.79843750e-03
2.36911500e-06,1.05625000e-03
2.40911500e-06,1.07500000e-03
2.44911500e-06,1.25000000e-03
2.48911500e-06,2.70625000e-03
2.52911500e-06,5.09375000e-04
2.56911500e-06,1.53593750e-03
2.60911500e-06,1.52656250e-03
2.64911500e-06,2.31406250e-03
2.68911500e-06,1.27968750e-03
2.72911500e-06,-1.70468750e-03
2.76911500e-06,-2.65312500e-03
2.80911500e-06,-2.42968750e-03
2.84911500e-06,-1.51562500e-03
2.88911500e-06,-1.67031250e-03
2.92911500e-06,-1.72187500e-03
2.96911500e-06,1.62500000e-04
3.00911500e-06,1.79375000e-03
3.04911500e-06,7.87500000e-04
3.08911500e-06,-1.60625000e-03
3.12911500e-06,-2.87500000e-04
3.16911500e-06,-1.23437500e-04
3.20911500e-06,3.15625000e-04
3.24911500e-06,2.18125000e-03
3.28911500e-06,5.02343750e-03
3.32911500e-06,2.88281250e-03
3.36911500e-06,1.31093750e-03
3.40911500e-06,-1.51718750e-03
3.44911500e-06,-1.98281250e-03
3.48911500e-06,-2.03437500e-03
3.52911500e-06,-7.07812500e-04
3.56911500e-06,1.63750000e-03
3.60911500e-06,7.76562500e-04
3.64911500e-06,-1.33281250e-03
3.68911500e-06,-3.59687500e-03
3.72911500e-06,-2.34531250e-03
3.76911500e-06,-7.18750000e-04
3.80911500e-06,-1.25937500e-03
3.84911500e-06,1.86250000e-03
3.88911500e-06,-1.10937500e-04
3.92911500e-06,1.19687500e-03
3.96911500e-06,8.64062500e-04
4.00911500e-06,2.38593750e-03
4.04911500e-06,2.13281250e-03
4.08911500e-06,9.12500000e-04
4.12911500e-06,-1.02656250e-03
4.16911500e-06,-1.76562500e-04
4.20911500e-06,7.46875000e-04
4.24911500e-06,-1.77343750e-03
4.28911500e-06,-2.86875000e-03
4.32911500e-06,-1.87343750e-03
4.36911500e-06,-2.02343750e-03
4.40911500e-06,-1.16250000e-03
4.44911500e-06,-2.37343750e-03
4.48911500e-06,9.48437500e-04
4.52911500e-06,2.29218750e-03
4.56911500e-06,2.26406250e-03
4.60911500e-06,2.48906250e-03
4.64911500e-06,1.21093750e-03
4.68911500e-06,1.92968750e-03
4.72911500e-06,3.44531250e-03
4.76911500e-06,1.66562500e-03
4.80911500e-06,-6.15625000e-04
4.84911500e-06,-2.34687500e-03
4.88911500e-06,2.82812500e-04
4.92911500e-06,-6.95312500e-04
4.96911500e-06,-2.72656250e-03
5.00911500e-06,-3.07812500e-03
5.04911500e-06,-1.34375000e-03
5.08911500e-06,-1.27656250e-03
5.12911500e-06,-1.18750000e-04
5.16911500e-06,-1.70468750e-03
5.20911500e-06,-1.25000000e-05
5.24911500e-06,1.44375000e-03
5.28911500e-06,6.51562500e-04
5.32911500e-06,3.00000000e-04
5.36911500e-06,3.59375000e-05
5.40911500e-06,4.12500000e-03
5.44911500e-06,2.32812500e-03
5.48911500e-06,1.89062500e-04
5.52911500e-06,-5.34375000e-04
5.56911500e-06,1.34218750e-03
5.60911500e-06,1.22812500e-03
5.64911500e-06,1.90625000e-03
5.68911500e-06,-2.45625000e-03
5.72911500e-06,-4.55312500e-03
5.76911500e-06,-2.92031250e-03
5.80911500e-06,-1.37500000e-03
5.84911500e-06,9.48437500e-04
5.88911500e-06,2.62656250e-03
5.92911500e-06,7.45312500e-04
5.96911500e-06,-1.84375000e-04
6.00911500e-06,-6.54687500e-04
6.04911500e-06,9.37500000e-05
6.08911500e-06,-6.56250000e-05
6.12911500e-06,-1.05312500e-03
6.16911500e-06,-3.45312500e-04
6.20911500e-06,-4.39062500e-04
6.24911500e-06,1.45312500e-03
6.28911500e-06,1.40625000e-05
6.32911500e-06,1.72656250e-03
6.36911500e-06,-4.64062500e-04
6.40911500e-06,2.87500000e-04
6.44911500e-06,-1.41406250e-03
6.48911500e-06,-1.22656250e-03
6.52911500e-06,-2.08281250e-03
6.56911500e-06,-9.20312500e-04
6.60911500e-06,-5.60937500e-04
6.64911500e-06,-3.05156250e-03
6.68911500e-06,-6.14062500e-04
6.72911500e-06,8.35937500e-04
6.76911500e-06,3.13593750e-03
6.80911500e-06,2.68125000e-03
6.84911500e-06,3.40156250e-03
6.88911500e-06,4.20156250e-03
6.92911500e-06,1.31718750e-03
6.96911500e-06,1.97343750e-03
7.00911500e-06,-5.93750000e-04
7.04911500e-06,-2.77812500e-03
7.08911500e-06,-2.24218750e-03
7.12911500e-06,-1.42656250e-03
7.16911500e-06,-1.37187500e-03
7.20911500e-06,-2.94531250e-03
7.24911500e-06,-3.24062500e-03
7.28911500e-06,-1.23906250e-03
7.32911500e-06,3.78125000e-04
7.36911500e-06,-1.30781250e-03
7.40911500e-06,1.99687500e-03
