Model,MSO44
Waveform Type,ANALOG
Horizontal Units,s
Sample Interval,4.00000000e-08
Record Length,1000
Zero Index,142.83600000
Vertical Units,V
ANALOG_Thumbnail,

TIME,CH4
-5.71344000e-06,1.15390625e-03
-5.67344000e-06,-1.67265625e-03
-5.63344000e-06,-1.01875000e-03
-5.59344000e-06,-6.24218750e-04
-5.55344000e-06,-2.10390625e-03
-5.51344000e-06,2.34375000e-05
-5.47344000e-06,8.30468750e-04
-5.43344000e-06,3.01328125e-03
-5.39344000e-06,1.14140625e-03
-5.35344000e-06,3.94531250e-04
-5.31344000e-06,1.57890625e-03
-5.27344000e-06,8.80468750e-04
-5.23344000e-06,5.81250000e-04
-5.19344000e-06,-1.40703125e-03
-5.15344000e-06,6.78906250e-04
-5.11344000e-06,4.92187500e-04
-5.07344000e-06,-1.38437500e-03
-5.03344000e-06,8.19531250e-04
-4.99344000e-06,1.32656250e-03
-4.95344000e-06,1.34296875e-03
-4.91344000e-06,-2.70312500e-04
-4.87344000e-06,-2.57031250e-04
-4.83344000e-06,5.03906250e-04
-4.79344000e-06,-1.05468750e-04
-4.75344000e-06,-2.91171875e-03
-4.71344000e-06,4.13281250e-04
-4.67344000e-06,1.93750000e-04
-4.63344000e-06,2.27343750e-04
-4.59344000e-06,-9.68750000e-04
-4.55344000e-06,4.49218750e-04
-4.51344000e-06,4.35156250e-04
-4.47344000e-06,1.50937500e-03
-4.43344000e-06,7.21093750e-04
-4.39344000e-06,1.57734375e-03
-4.35344000e-06,-6.14062500e-04
-4.31344000e-06,-1.23437500e-04
-4.27344000e-06,3.28515625e-03
-4.23344000e-06,-4.34375000e-04
-4.19344000e-06,7.96093750e-04
-4.15344000e-06,1.03437500e-03
-4.11344000e-06,-8.44531250e-04
-4.07344000e-06,-1.47656250e-04
-4.03344000e-06,-1.81953125e-03
-3.99344000e-06,-8.21093750e-04
-3.95344000e-06,-5.82031250e-04
-3.91344000e-06,-1.73203125e-03
-3.87344000e-06,-2.30546875e-03
-3.83344000e-06,1.45546875e-03
-3.79344000e-06,1.32343750e-03
-3.75344000e-06,6.14062500e-04
-3.71344000e-06,-1.89843750e-04
-3.67344000e-06,-1.47890625e-03
-3.63344000e-06,-1.12968750e-03
-3.59344000e-06,-6.89062500e-04
-3.55344000e-06,-7.21093750e-04
-3.51344000e-06,1.13046875e-03
-3.47344000e-06,2.02968750e-03
-3.43344000e-06,1.20312500e-04
-3.39344000e-06,6.32812500e-04
-3.35344000e-06,1.05859375e-03
-3.31344000e-06,5.67187500e-04
-3.27344000e-06,2.47187500e-03
-3.23344000e-06,1.57265625e-03
-3.19344000e-06,-2.26562500e-05
-3.15344000e-06,-1.10546875e-03
-3.11344000e-06,-1.82187500e-03
-3.07344000e-06,2.08984375e-03
-3.03344000e-06,2.55468750e-03
-2.99344000e-06,8.04687500e-05
-2.95344000e-06,-7.48437500e-04
-2.91344000e-06,-2.16406250e-03
-2.87344000e-06,-7.74218750e-04
-2.83344000e-06,1.79687500e-04
-2.79344000e-06,4.15625000e-04
-2.75344000e-06,-2.60937500e-04
-2.71344000e-06,-9.51562500e-04
-2.67344000e-06,-1.15625000e-04
-2.63344000e-06,9.76562500e-04
-2.59344000e-06,-1.22265625e-03
-2.55344000e-06,-2.11250000e-03
-2.51344000e-06,-1.34296875e-03
-2.47344000e-06,-1.86015625e-03
-2.43344000e-06,7.01562500e-04
-2.39344000e-06,3.35937500e-04
-2.35344000e-06,2.16640625e-03
-2.31344000e-06,1.81640625e-03
-2.27344000e-06,1.22578125e-03
-2.23344000e-06,-2.85937500e-04
-2.19344000e-06,8.17968750e-04
-2.15344000e-06,-3.49218750e-04
-2.11344000e-06,1.50000000e-04
-2.07344000e-06,-1.26093750e-03
-2.03344000e-06,9.72656250e-04
-1.99344000e-06,3.25000000e-04
-1.95344000e-06,5.59375000e-04
-1.91344000e-06,2.70937500e-03
-1.87344000e-06,2.52421875e-03
-1.83344000e-06,-4.34375000e-04
-1.79344000e-06,-2.26562500e-05
-1.75344000e-06,-1.16562500e-03
-1.71344000e-06,-1.43359375e-03
-1.67344000e-06,-2.12109375e-03
-1.63344000e-06,-3.95312500e-04
-1.59344000e-06,6.25781250e-04
-1.55344000e-06,-2.58593750e-04
-1.51344000e-06,-2.43750000e-04
-1.47344000e-06,1.71640625e-03
-1.43344000e-06,4.12500000e-04
-1.39344000e-06,-1.00156250e-03
-1.35344000e-06,1.92968750e-04
-1.31344000e-06,-1.34375000e-04
-1.27344000e-06,-1.46953125e-03
-1.23344000e-06,-2.13281250e-04
-1.19344000e-06,6.29687500e-04
-1.15344000e-06,-8.85937500e-04
-1.11344000e-06,-2.26875000e-03
-1.07344000e-06,-1.54687500e-04
-1.03344000e-06,1.03437500e-03
-9.93440000e-07,1.77187500e-03
-9.53440000e-07,2.23906250e-03
-9.13440000e-07,1.12031250e-03
-8.73440000e-07,4.66406250e-04
-8.33440000e-07,-7.17187500e-04
-7.93440000e-07,1.98437500e-04
-7.53440000e-07,1.07890625e-03
-7.13440000e-07,-3.19531250e-04
-6.73440000e-07,-7.66406250e-04
-6.33440000e-07,-1.12500000e-04
-5.93440000e-07,-8.81250000e-04
-5.53440000e-07,-9.57812500e-04
-5.13440000e-07,-1.02343750e-03
