Model,MSO44
Waveform Type,ANALOG
Horizontal Units,s
Sample Interval,4.00000000e-08
Record Length,1000
Zero Index,142.03200000
Vertical Units,V
ANALOG_Thumbnail,

TIME,CH4
-5.68128000e-06,-6.54687500e-04
-5.64128000e-06,2.48203125e-03
-5.60128000e-06,1.54687500e-03
-5.56128000e-06,1.12812500e-03
-5.52128000e-06,1.53359375e-03
-5.48128000e-06,1.71875000e-05
-5.44128000e-06,1.49218750e-04
-5.40128000e-06,-9.49218750e-04
-5.36128000e-06,-6.75781250e-04
-5.32128000e-06,-1.44062500e-03
-5.28128000e-06,9.74218750e-04
-5.24128000e-06,6.95312500e-04
-5.20128000e-06,5.85937500e-05
-5.16128000e-06,9.76562500e-04
-5.12128000e-06,2.01250000e-03
-5.08128000e-06,4.38281250e-04
-5.04128000e-06,-1.78671875e-03
-5.00128000e-06,-1.64531250e-03
-4.96128000e-06,-1.89843750e-04
-4.92128000e-06,3.46875000e-04
-4.88128000e-06,-3.66406250e-04
-4.84128000e-06,2.02421875e-03
-4.80128000e-06,-3.96093750e-04
-4.76128000e-06,1.29687500e-04
-4.72128000e-06,-4.05468750e-04
-4.68128000e-06,-3.06406250e-03
-4.64128000e-06,-9.73437500e-04
-4.60128000e-06,6.86718750e-04
-4.56128000e-06,-5.75781250e-04
-4.52128000e-06,-5.78906250e-04
-4.48128000e-06,1.09531250e-03
-4.44128000e-06,-9.81250000e-04
-4.40128000e-06,2.78515625e-03
-4.36128000e-06,2.78906250e-04
-4.32128000e-06,1.12500000e-04
-4.28128000e-06,1.04609375e-03
-4.24128000e-06,-2.07421875e-03
-4.20128000e-06,-9.84375000e-05
-4.16128000e-06,1.87968750e-03
-4.12128000e-06,7.83593750e-04
-4.08128000e-06,3.82578125e-03
-4.04128000e-06,1.10234375e-03
-4.00128000e-06,-3.26875000e-03
-3.96128000e-06,-6.57031250e-04
-3.92128000e-06,-1.96328125e-03
-3.88128000e-06,-2.56015625e-03
-3.84128000e-06,-1.42187500e-03
-3.80128000e-06,1.38203125e-03
-3.76128000e-06,1.88984375e-03
-3.72128000e-06,8.45312500e-04
-3.68128000e-06,1.21562500e-03
-3.64128000e-06,-1.31328125e-03
-3.60128000e-06,-8.05468750e-04
-3.56128000e-06,1.53828125e-03
-3.52128000e-06,2.08671875e-03
-3.48128000e-06,7.03125000e-06
-3.44128000e-06,-2.59218750e-03
-3.40128000e-06,5.21875000e-04
-3.36128000e-06,-6.17968750e-04
-3.32128000e-06,-6.66406250e-04
-3.28128000e-06,-5.82031250e-04
-3.24128000e-06,-1.95546875e-03
-3.20128000e-06,1.38828125e-03
-3.16128000e-06,1.36796875e-03
-3.12128000e-06,2.57734375e-03
-3.08128000e-06,2.05703125e-03
-3.04128000e-06,-3.64921875e-03
-3.00128000e-06,-2.65468750e-03
-2.96128000e-06,-6.19531250e-04
-2.92128000e-06,1.63515625e-03
-2.88128000e-06,1.30234375e-03
-2.84128000e-06,7.19531250e-04
-2.80128000e-06,-2.01250000e-03
-2.76128000e-06,-2.53906250e-04
-2.72128000e-06,1.92968750e-04
-2.68128000e-06,6.72656250e-04
-2.64128000e-06,9.26562500e-04
-2.60128000e-06,-1.04843750e-03
-2.56128000e-06,-1.37890625e-03
-2.52128000e-06,-1.62890625e-03
-2.48128000e-06,1.07968750e-03
-2.44128000e-06,7.46875000e-04
-2.40128000e-06,-4.11718750e-04
-2.36128000e-06,7.23437500e-04
-2.32128000e-06,-1.55468750e-04
-2.28128000e-06,1.74687500e-03
-2.24128000e-06,5.85937500e-04
-2.20128000e-06,1.06171875e-03
-2.16128000e-06,2.84140625e-03
-2.12128000e-06,-9.95312500e-04
-2.08128000e-06,-4.07734375e-03
-2.04128000e-06,-2.77109375e-03
-2.00128000e-06,-1.85234375e-03
-1.96128000e-06,-1.40468750e-03
-1.92128000e-06,1.76875000e-03
-1.88128000e-06,1.70625000e-03
-1.84128000e-06,6.15625000e-04
-1.80128000e-06,-4.68750000e-05
-1.76128000e-06,9.92187500e-05
-1.72128000e-06,-1.22109375e-03
-1.68128000e-06,-2.40625000e-03
-1.64128000e-06,6.25000000e-04
-1.60128000e-06,-1.52812500e-03
-1.56128000e-06,-3.81093750e-03
-1.52128000e-06,4.95312500e-04
-1.48128000e-06,-9.15625000e-04
-1.44128000e-06,3.67187500e-05
-1.40128000e-06,2.45703125e-03
-1.36128000e-06,1.35703125e-03
-1.32128000e-06,1.00781250e-03
-1.28128000e-06,-1.53984375e-03
-1.24128000e-06,-1.44531250e-04
-1.20128000e-06,1.48750000e-03
-1.16128000e-06,-1.04140625e-03
-1.12128000e-06,-1.36718750e-04
-1.08128000e-06,-1.25156250e-03
-1.04128000e-06,-3.24609375e-03
-1.00128000e-06,4.63281250e-04
-9.61280000e-07,1.44531250e-03
-9.21280000e-07,7.50000000e-05
-8.81280000e-07,3.20312500e-04
-8.41280000e-07,1.97265625e-03
-8.01280000e-07,-1.15937500e-03
-7.61280000e-07,4.24218750e-04
-7.21280000e-07,8.86718750e-04
-6.81280000e-07,-9.44531250e-04
-6.41280000e-07,-3.90625000e-05
-6.01280000e-07,2.00781250e-03
-5.61280000e-07,1.55234375e-03
-5.21280000e-07,-2.83984375e-03
-4.81280000e-07,-1.36562500e-03
