Model,MSO44
Waveform Type,ANALOG
Horizontal Units,s
Sample Interval,4.00000000e-08
Record Length,1000
Zero Index,142.74400000
Vertical Units,V
ANALOG_Thumbnail,

TIME,CH4
-5.70976000e-06,-3.11718750e-04
-5.66976000e-06,-7.71093750e-04
-5.62976000e-06,-2.35156250e-03
-5.58976000e-06,-9.43750000e-04
-5.54976000e-06,-9.19531250e-04
-5.50976000e-06,4.19609375e-03
-5.46976000e-06,3.57812500e-03
-5.42976000e-06,1.80078125e-03
-5.38976000e-06,-7.92187500e-04
-5.34976000e-06,3.30468750e-04
-5.30976000e-06,-6.67187500e-04
-5.26976000e-06,-4.64062500e-04
-5.22976000e-06,2.42812500e-03
-5.18976000e-06,4.16406250e-04
-5.14976000e-06,-2.73437500e-05
-5.10976000e-06,8.27343750e-04
-5.06976000e-06,-1.64218750e-03
-5.02976000e-06,-1.44843750e-03
-4.98976000e-06,-1.32031250e-04
-4.94976000e-06,-1.44375000e-03
-4.90976000e-06,4.78906250e-04
-4.86976000e-06,-7.25000000e-04
-4.82976000e-06,-1.02890625e-03
-4.78976000e-06,-7.88281250e-04
-4.74976000e-06,4.51562500e-04
-4.70976000e-06,-1.66250000e-03
-4.66976000e-06,1.17343750e-03
-4.62976000e-06,2.52421875e-03
-4.58976000e-06,1.17968750e-03
-4.54976000e-06,3.19531250e-04
-4.50976000e-06,7.46875000e-04
-4.46976000e-06,6.56250000e-04
-4.42976000e-06,-6.64843750e-04
-4.38976000e-06,1.56250000e-05
-4.34976000e-06,-1.69453125e-03
-4.30976000e-06,-2.61640625e-03
-4.26976000e-06,2.91406250e-03
-4.22976000e-06,3.33593750e-03
-4.18976000e-06,9.74218750e-04
-4.14976000e-06,-3.53281250e-03
-4.10976000e-06,-1.31406250e-03
-4.06976000e-06,1.77343750e-04
-4.02976000e-06,6.54687500e-04
-3.98976000e-06,-5.09375000e-04
-3.94976000e-06,3.10937500e-04
-3.90976000e-06,-2.34375000e-03
-3.86976000e-06,-1.50781250e-03
-3.82976000e-06,1.21562500e-03
-3.78976000e-06,-1.32812500e-05
-3.74976000e-06,4.05312500e-03
-3.70976000e-06,2.35859375e-03
-3.66976000e-06,-7.37500000e-04
-3.62976000e-06,-1.66562500e-03
-3.58976000e-06,-3.62500000e-04
-3.54976000e-06,-1.24531250e-03
-3.50976000e-06,-5.46093750e-04
-3.46976000e-06,8.07031250e-04
-3.42976000e-06,1.70859375e-03
-3.38976000e-06,-3.57812500e-04
-3.34976000e-06,-1.52343750e-03
-3.30976000e-06,-4.74218750e-04
-3.26976000e-06,-9.38281250e-04
-3.22976000e-06,-3.65468750e-03
-3.18976000e-06,1.04765625e-03
-3.14976000e-06,1.84609375e-03
-3.10976000e-06,4.68750000e-05
-3.06976000e-06,1.59375000e-04
-3.02976000e-06,7.50000000e-05
-2.98976000e-06,1.87265625e-03
-2.94976000e-06,2.35156250e-03
-2.90976000e-06,1.94843750e-03
-2.86976000e-06,3.46875000e-04
-2.82976000e-06,-9.53906250e-04
-2.78976000e-06,5.24218750e-04
-2.74976000e-06,-9.24218750e-04
-2.70976000e-06,-1.84921875e-03
-2.66976000e-06,7.10937500e-04
-2.62976000e-06,4.37500000e-05
-2.58976000e-06,-9.43750000e-04
-2.54976000e-06,-1.88828125e-03
-2.50976000e-06,-1.55859375e-03
-2.46976000e-06,4.28125000e-04
-2.42976000e-06,8.43750000e-04
-2.38976000e-06,2.22968750e-03
-2.34976000e-06,8.09375000e-04
-2.30976000e-06,-3.15781250e-03
-2.26976000e-06,-1.64687500e-03
-2.22976000e-06,-2.16640625e-03
-2.18976000e-06,6.26562500e-04
-2.14976000e-06,1.36250000e-03
-2.10976000e-06,2.66250000e-03
-2.06976000e-06,6.77812500e-03
-2.02976000e-06,7.47734375e-03
-1.98976000e-06,3.27578125e-03
-1.94976000e-06,-9.08593750e-04
-1.90976000e-06,-5.50625000e-03
-1.86976000e-06,-2.44687500e-03
-1.82976000e-06,-1.91562500e-03
-1.78976000e-06,-3.41171875e-03
-1.74976000e-06,-1.65468750e-03
-1.70976000e-06,2.28828125e-03
-1.66976000e-06,5.62500000e-05
-1.62976000e-06,-6.71093750e-04
-1.58976000e-06,1.09687500e-03
-1.54976000e-06,-1.63671875e-03
-1.50976000e-06,-4.32031250e-04
-1.46976000e-06,3.94531250e-04
-1.42976000e-06,1.08203125e-03
-1.38976000e-06,1.01562500e-04
-1.34976000e-06,1.10156250e-04
-1.30976000e-06,-1.15625000e-03
-1.26976000e-06,-4.60937500e-05
-1.22976000e-06,-7.43750000e-04
-1.18976000e-06,1.98359375e-03
-1.14976000e-06,-2.89062500e-04
-1.10976000e-06,-1.50703125e-03
-1.06976000e-06,8.77343750e-04
-1.02976000e-06,9.20312500e-04
-9.89760000e-07,2.90859375e-03
-9.49760000e-07,6.05468750e-04
-9.09760000e-07,-2.94062500e-03
-8.69760000e-07,9.79687500e-04
-8.29760000e-07,-2.19765625e-03
-7.89760000e-07,-9.27343750e-04
-7.49760000e-07,-4.50781250e-04
-7.09760000e-07,-1.03593750e-03
-6.69760000e-07,1.35859375e-03
-6.29760000e-07,8.28906250e-04
-5.89760000e-07,2.40390625e-03
-5.49760000e-07,7.92968750e-04
-5.09760000e-07,3.90625000e-05
