Model,MSO44
Channel,CH1,,Channel,CH2,,Channel,CH3,,Channel,CH4,,Channel,MATH2,,Channel,MATH3
Waveform Type,ANALOG,,Waveform Type,ANALOG,,Waveform Type,ANALOG,,Waveform Type,ANALOG,,Waveform Type,ANALOG,,Waveform Type,ANALOG
Horizontal Units,s,,Horizontal Units,s,,Horizontal Units,s,,Horizontal Units,s,,Horizontal Units,s,,Horizontal Units,s
Sample Interval,8.00000000e-09,,Sample Interval,8.00000000e-09,,Sample Interval,8.00000000e-09,,Sample Interval,8.00000000e-09,,Sample Interval,8.00000000e-09,,Sample Interval,8.00000000e-09
Record Length,1250,,Record Length,1250,,Record Length,1250,,Record Length,1250,,Record Length,1250,,Record Length,1250
Zero Index,353.84062500,,Zero Index,353.84062500,,Zero Index,353.84062500,,Zero Index,353.84062500,,Zero Index,353.84062500,,Zero Index,353.84062500
Vertical Units,V,,Vertical Units,V,,Vertical Units,V,,Vertical Units,V,,Vertical Units,V,,Vertical Units,V
,,,,,,,,,,,,,,,,
ANALOG_Thumbnail,,,ANALOG_Thumbnail,,,ANALOG_Thumbnail,,,ANALOG_Thumbnail,,,,,,,

TIME,CH1,CH2,CH3,CH4,,TIME,MATH2,,TIME,MATH3
4.00927500e-06,-2.52187500e-02,1.25703125e-02,8.15937500e-03,4.53125000e-03,,4.00927500e-06,-3.47620659e-02,,4.00927500e-06,-3.42160016e-02
4.01727500e-06,-2.48906250e-02,1.20281250e-02,7.82500000e-03,8.59375000e-03,,4.01727500e-06,-3.44339423e-02,,4.01727500e-06,-3.42020281e-02
4.02527500e-06,-2.48750000e-02,1.12187500e-02,6.98125000e-03,8.04687500e-03,,4.02527500e-06,-3.44183184e-02,,4.02527500e-06,-3.41634676e-02
4.03327500e-06,-2.50468750e-02,1.01093750e-02,6.57812500e-03,1.21875000e-02,,4.03327500e-06,-3.45901921e-02,,4.03327500e-06,-3.40946354e-02
4.04127500e-06,-2.41718750e-02,8.97031250e-03,6.05000000e-03,4.06250000e-03,,4.04127500e-06,-3.37151922e-02,,4.04127500e-06,-3.39917243e-02
4.04927500e-06,-2.35859375e-02,8.00937500e-03,6.15000000e-03,1.14843750e-02,,4.04927500e-06,-3.31292562e-02,,4.04927500e-06,-3.38536799e-02
4.05727500e-06,-2.33906250e-02,6.85000000e-03,6.57500000e-03,1.14062500e-02,,4.05727500e-06,-3.29339430e-02,,4.05727500e-06,-3.36818025e-02
4.06527500e-06,-2.33671875e-02,6.00468750e-03,6.73437500e-03,6.79687500e-03,,4.06527500e-06,-3.29105034e-02,,4.06527500e-06,-3.34796309e-02
4.07327500e-06,-2.29453125e-02,5.11562500e-03,6.55312500e-03,1.07031250e-02,,4.07327500e-06,-3.24886292e-02,,4.07327500e-06,-3.32535431e-02
4.08127500e-06,-2.27500000e-02,4.45000000e-03,6.60000000e-03,6.95312500e-03,,4.08127500e-06,-3.22933160e-02,,4.08127500e-06,-3.30105685e-02
4.08927500e-06,-2.31640625e-02,4.49062500e-03,6.65625000e-03,1.04687500e-02,,4.08927500e-06,-3.27073783e-02,,4.08927500e-06,-3.27599831e-02
4.09727500e-06,-2.33984375e-02,4.97187500e-03,7.36250000e-03,3.28125000e-03,,4.09727500e-06,-3.29417549e-02,,4.09727500e-06,-3.25111598e-02
4.10527500e-06,-2.26953125e-02,5.42187500e-03,8.03437500e-03,1.08593750e-02,,4.10527500e-06,-3.22386287e-02,,4.10527500e-06,-3.22729945e-02
4.11327500e-06,-2.25546875e-02,5.45000000e-03,8.59062500e-03,1.05468750e-02,,4.11327500e-06,-3.20980027e-02,,4.11327500e-06,-3.20540704e-02
4.12127500e-06,-2.29375000e-02,5.08593750e-03,8.89687500e-03,1.21093750e-02,,4.12127500e-06,-3.24808173e-02,,4.12127500e-06,-3.18620279e-02
4.12927500e-06,-2.24531250e-02,4.60781250e-03,9.28750000e-03,1.00000000e-02,,4.12927500e-06,-3.19964401e-02,,4.12927500e-06,-3.17032300e-02
4.13727500e-06,-2.20078125e-02,4.85156250e-03,9.42812500e-03,8.04687500e-03,,4.13727500e-06,-3.15511301e-02,,4.13727500e-06,-3.15821022e-02
4.14527500e-06,-2.16484375e-02,5.58593750e-03,9.63125000e-03,6.25000000e-03,,4.14527500e-06,-3.11917551e-02,,4.14527500e-06,-3.15017141e-02
4.15327500e-06,-2.17343750e-02,6.75156250e-03,9.82812500e-03,8.43750000e-03,,4.15327500e-06,-3.12776938e-02,,4.15327500e-06,-3.14638987e-02
4.16127500e-06,-2.17265625e-02,7.50312500e-03,9.84687500e-03,1.05468750e-02,,4.16127500e-06,-3.12698781e-02,,4.16127500e-06,-3.14692706e-02
4.16927500e-06,-2.18984375e-02,7.90156250e-03,9.94062500e-03,9.68750000e-03,,4.16927500e-06,-3.14417556e-02,,4.16927500e-06,-3.15172933e-02
4.17727500e-06,-2.19921875e-02,7.98906250e-03,9.76250000e-03,6.95312500e-03,,4.17727500e-06,-3.15355062e-02,,4.17727500e-06,-3.16063352e-02
4.18527500e-06,-2.19375000e-02,7.51875000e-03,9.66875000e-03,6.48437500e-03,,4.18527500e-06,-3.14808153e-02,,4.18527500e-06,-3.17339525e-02
4.19327500e-06,-2.25078125e-02,7.21718750e-03,9.24375000e-03,6.56250000e-03,,4.19327500e-06,-3.20511311e-02,,4.19327500e-06,-3.18966955e-02
4.20127500e-06,-2.25078125e-02,7.42656250e-03,8.38125000e-03,3.51562500e-03,,4.20127500e-06,-3.20511311e-02,,4.20127500e-06,-3.20906676e-02
4.20927500e-06,-2.31093750e-02,7.71875000e-03,7.89687500e-03,4.14062500e-03,,4.20927500e-06,-3.26526910e-02,,4.20927500e-06,-3.23111266e-02
4.21727500e-06,-2.30390625e-02,7.29531250e-03,7.59687500e-03,9.06250000e-03,,4.21727500e-06,-3.25823799e-02,,4.21727500e-06,-3.25523280e-02
4.22527500e-06,-2.29296875e-02,6.38281250e-03,7.19375000e-03,1.10156250e-02,,4.22527500e-06,-3.24730054e-02,,4.22527500e-06,-3.28080915e-02
4.23327500e-06,-2.34062500e-02,5.62656250e-03,7.52812500e-03,9.37500000e-03,,4.23327500e-06,-3.29495668e-02,,4.23327500e-06,-3.30712348e-02
4.24127500e-06,-2.44453125e-02,4.75312500e-03,7.99687500e-03,9.60937500e-03,,4.24127500e-06,-3.39886285e-02,,4.24127500e-06,-3.33336890e-02
4.24927500e-06,-2.44218750e-02,4.19375000e-03,8.00625000e-03,8.35937500e-03,,4.24927500e-06,-3.39651927e-02,,4.24927500e-06,-3.35863344e-02
4.25727500e-06,-2.49531250e-02,4.47968750e-03,8.30937500e-03,6.25000000e-03,,4.25727500e-06,-3.44964415e-02,,4.25727500e-06,-3.38188596e-02
4.26527500e-06,-2.51406250e-02,5.13281250e-03,8.81562500e-03,1.12500000e-02,,4.26527500e-06,-3.46839428e-02,,4.26527500e-06,-3.40206772e-02
4.27327500e-06,-2.48125000e-02,5.31093750e-03,8.63125000e-03,7.81250000e-03,,4.27327500e-06,-3.43558155e-02,,4.27327500e-06,-3.41808237e-02
4.28127500e-06,-2.42578125e-02,5.15156250e-03,8.54062500e-03,1.00781250e-02,,4.28127500e-06,-3.38011310e-02,,4.28127500e-06,-3.42887007e-02
4.28927500e-06,-2.40312500e-02,4.98125000e-03,8.39062500e-03,6.09375000e-03,,4.28927500e-06,-3.35745662e-02,,4.28927500e-06,-3.43352966e-02
4.29727500e-06,-2.42031250e-02,4.85937500e-03,8.26250000e-03,2.26562500e-03,,4.29727500e-06,-3.37464437e-02,,4.29727500e-06,-3.43121849e-02
4.30527500e-06,-2.38671875e-02,4.61562500e-03,8.33437500e-03,6.01562500e-03,,4.30527500e-06,-3.34105045e-02,,4.30527500e-06,-3.42138037e-02
4.31327500e-06,-2.41718750e-02,4.66406250e-03,7.88750000e-03,2.65625000e-03,,4.31327500e-06,-3.37151922e-02,,4.31327500e-06,-3.40369567e-02
4.32127500e-06,-2.42578125e-02,5.12187500e-03,7.71562500e-03,5.85937500e-03,,4.32127500e-06,-3.38011310e-02,,4.32127500e-06,-3.37819122e-02
4.32927500e-06,-2.43593750e-02,5.45937500e-03,8.12812500e-03,5.15625000e-03,,4.32927500e-06,-3.39026935e-02,,4.32927500e-06,-3.34524699e-02
4.33727500e-06,-2.31875000e-02,5.83281250e-03,8.60625000e-03,9.76562500e-03,,4.33727500e-06,-3.27308178e-02,,4.33727500e-06,-3.30562219e-02
4.34527500e-06,-2.27265625e-02,5.83437500e-03,8.78125000e-03,7.26562500e-03,,4.34527500e-06,-3.22698802e-02,,4.34527500e-06,-3.26048210e-02
4.35327500e-06,-2.24375000e-02,5.40781250e-03,9.79062500e-03,1.29687500e-02,,4.35327500e-06,-3.19808163e-02,,4.35327500e-06,-3.21127847e-02
4.36127500e-06,-2.19609375e-02,4.75468750e-03,1.03156250e-02,1.17968750e-02,,4.36127500e-06,-3.15042548e-02,,4.36127500e-06,-3.15976776e-02
4.36927500e-06,-2.18671875e-02,4.54218750e-03,9.93125000e-03,3.67187500e-03,,4.36927500e-06,-3.14105041e-02,,4.36927500e-06,-3.10785603e-02
4.37727500e-06,-2.11328125e-02,4.72656250e-03,9.05312500e-03,6.71875000e-03,,4.37727500e-06,-3.06761302e-02,,4.37727500e-06,-3.05748917e-02
4.38527500e-06,-2.04531250e-02,5.12500000e-03,8.13125000e-03,8.51562500e-03,,4.38527500e-06,-2.99964417e-02,,4.38527500e-06,-3.01061366e-02
4.39327500e-06,-2.03750000e-02,5.09531250e-03,7.68125000e-03,5.93750000e-03,,4.39327500e-06,-2.99183168e-02,,4.39327500e-06,-2.96906307e-02
4.40127500e-06,-1.93828125e-02,4.90156250e-03,7.48750000e-03,5.70312500e-03,,4.40127500e-06,-2.89261304e-02,,4.40127500e-06,-2.93436535e-02
4.40927500e-06,-1.89921875e-02,4.91718750e-03,7.67812500e-03,3.67187500e-03,,4.40927500e-06,-2.85355039e-02,,4.40927500e-06,-2.90771704e-02
4.41727500e-06,-1.83437500e-02,4.46562500e-03,8.10625000e-03,5.46875000e-03,,4.41727500e-06,-2.78870668e-02,,4.41727500e-06,-2.88992506e-02
4.42527500e-06,-1.86171875e-02,4.30156250e-03,8.32187500e-03,4.92187500e-03,,4.42527500e-06,-2.81605050e-02,,4.42527500e-06,-2.88130604e-02
4.43327500e-06,-1.88750000e-02,4.14687500e-03,7.56562500e-03,7.50000000e-03,,4.43327500e-06,-2.84183174e-02,,4.43327500e-06,-2.88180374e-02
4.44127500e-06,-1.94296875e-02,3.99062500e-03,6.97812500e-03,6.40625000e-03,,4.44127500e-06,-2.89730038e-02,,4.44127500e-06,-2.89089214e-02
4.44927500e-06,-1.95859375e-02,3.55937500e-03,6.13750000e-03,1.21093750e-02,,4.44927500e-06,-2.91292537e-02,,4.44927500e-06,-2.90768500e-02
4.45727500e-06,-1.95781250e-02,3.28593750e-03,5.53437500e-03,6.71875000e-03,,4.45727500e-06,-2.91214418e-02,,4.45727500e-06,-2.93095782e-02
4.46527500e-06,-2.02187500e-02,3.32812500e-03,5.50625000e-03,8.75000000e-03,,4.46527500e-06,-2.97620669e-02,,4.46527500e-06,-2.95934658e-02
4.47327500e-06,-2.08515625e-02,3.33750000e-03,6.09687500e-03,2.96875000e-03,,4.47327500e-06,-3.03948801e-02,,4.47327500e-06,-2.99132075e-02
4.48127500e-06,-2.17734375e-02,3.68281250e-03,6.77812500e-03,3.67187500e-03,,4.48127500e-06,-3.13167535e-02,,4.48127500e-06,-3.02530825e-02
4.48927500e-06,-2.23046875e-02,5.00468750e-03,7.75937500e-03,4.68750000e-03,,4.48927500e-06,-3.18480060e-02,,4.48927500e-06,-3.05973329e-02
4.49727500e-06,-2.21406250e-02,6.66562500e-03,8.64375000e-03,7.26562500e-03,,4.49727500e-06,-3.16839404e-02,,4.49727500e-06,-3.09311356e-02
4.50527500e-06,-2.23125000e-02,7.71406250e-03,8.68437500e-03,7.18750000e-03,,4.50527500e-06,-3.18558179e-02,,4.50527500e-06,-3.12402658e-02
4.51327500e-06,-2.21171875e-02,8.21562500e-03,8.77812500e-03,2.96875000e-03,,4.51327500e-06,-3.16605046e-02,,4.51327500e-06,-3.15115005e-02
4.52127500e-06,-2.21250000e-02,8.97656250e-03,8.92187500e-03,4.84375000e-03,,4.52127500e-06,-3.16683166e-02,,4.52127500e-06,-3.17324623e-02
4.52927500e-06,-2.19296875e-02,9.56562500e-03,9.04687500e-03,6.25000000e-03,,4.52927500e-06,-3.14730033e-02,,4.52927500e-06,-3.18920575e-02
4.53727500e-06,-2.15703125e-02,9.72656250e-03,9.23750000e-03,3.43750000e-03,,4.53727500e-06,-3.11136302e-02,,4.53727500e-06,-3.19800787e-02
4.54527500e-06,-2.09687500e-02,9.59062500e-03,8.90312500e-03,5.62500000e-03,,4.54527500e-06,-3.05120666e-02,,4.54527500e-06,-3.19874212e-02
4.55327500e-06,-2.13046875e-02,9.14062500e-03,8.56250000e-03,8.82812500e-03,,4.55327500e-06,-3.08480039e-02,,4.55327500e-06,-3.19072604e-02
4.56127500e-06,-2.10859375e-02,8.10156250e-03,7.75937500e-03,1.22656250e-02,,4.56127500e-06,-3.06292549e-02,,4.56127500e-06,-3.17351073e-02
4.56927500e-06,-2.12500000e-02,6.80937500e-03,7.15312500e-03,1.04687500e-02,,4.56927500e-06,-3.07933167e-02,,4.56927500e-06,-3.14698219e-02
4.57727500e-06,-2.13828125e-02,6.23125000e-03,6.50312500e-03,7.96875000e-03,,4.57727500e-06,-3.09261288e-02,,4.57727500e-06,-3.11137773e-02
4.58527500e-06,-2.17890625e-02,6.15781250e-03,6.33437500e-03,3.43750000e-03,,4.58527500e-06,-3.13323811e-02,,4.58527500e-06,-3.06745060e-02
4.59327500e-06,-2.16796875e-02,6.20156250e-03,6.35625000e-03,4.60937500e-03,,4.59327500e-06,-3.12230047e-02,,4.59327500e-06,-3.01642586e-02
4.60127500e-06,-2.07968750e-02,6.76562500e-03,6.48125000e-03,4.37500000e-03,,4.60127500e-06,-3.03401928e-02,,4.60127500e-06,-2.96009071e-02
4.60927500e-06,-2.01093750e-02,7.30937500e-03,6.71562500e-03,7.89062500e-03,,4.60927500e-06,-2.96526924e-02,,4.60927500e-06,-2.90069524e-02
4.61727500e-06,-1.89765625e-02,8.03437500e-03,7.20000000e-03,9.06250000e-03,,4.61727500e-06,-2.85198800e-02,,4.61727500e-06,-2.84085423e-02
4.62527500e-06,-1.85390625e-02,8.18593750e-03,7.95312500e-03,5.31250000e-03,,4.62527500e-06,-2.80823801e-02,,4.62527500e-06,-2.78350189e-02
4.63327500e-06,-1.76328125e-02,8.03125000e-03,8.05000000e-03,1.22656250e-02,,4.63327500e-06,-2.71761287e-02,,4.63327500e-06,-2.73154806e-02
4.64127500e-06,-1.69843750e-02,7.38281250e-03,8.40000000e-03,9.84375000e-03,,4.64127500e-06,-2.65276916e-02,,4.64127500e-06,-2.68775318e-02
4.64927500e-06,-1.58671875e-02,6.33437500e-03,9.18437500e-03,6.56250000e-03,,4.64927500e-06,-2.54105050e-02,,4.64927500e-06,-2.65444424e-02
4.65727500e-06,-1.63984375e-02,5.47812500e-03,9.15312500e-03,4.76562500e-03,,4.65727500e-06,-2.59417538e-02,,4.65727500e-06,-2.63333917e-02
4.66527500e-06,-1.60312500e-02,5.06875000e-03,9.32812500e-03,2.57812500e-03,,4.66527500e-06,-2.55745668e-02,,4.66527500e-06,-2.62527969e-02
4.67327500e-06,-1.64453125e-02,5.25781250e-03,9.42187500e-03,3.20312500e-03,,4.67327500e-06,-2.59886291e-02,,4.67327500e-06,-2.63021812e-02
4.68127500e-06,-1.67734375e-02,5.46406250e-03,9.88125000e-03,4.53125000e-03,,4.68127500e-06,-2.63167545e-02,,4.68127500e-06,-2.64708009e-02
4.68927500e-06,-1.69921875e-02,5.86250000e-03,9.91562500e-03,6.48437500e-03,,4.68927500e-06,-2.65355036e-02,,4.68927500e-06,-2.67380700e-02
4.69727500e-06,-1.69765625e-02,5.75468750e-03,1.01281250e-02,1.11718750e-02,,4.69727500e-06,-2.65198797e-02,,4.69727500e-06,-2.70758495e-02
4.70527500e-06,-1.72656250e-02,5.40468750e-03,9.85937500e-03,9.53125000e-03,,4.70527500e-06,-2.68089417e-02,,4.70527500e-06,-2.74497252e-02
4.71327500e-06,-1.78125000e-02,5.28281250e-03,9.75000000e-03,7.96875000e-03,,4.71327500e-06,-2.73558162e-02,,4.71327500e-06,-2.78226081e-02
4.72127500e-06,-1.83828125e-02,5.60000000e-03,9.53437500e-03,8.51562500e-03,,4.72127500e-06,-2.79261302e-02,,4.72127500e-06,-2.81582735e-02
4.72927500e-06,-1.91250000e-02,5.82187500e-03,9.23125000e-03,7.34375000e-03,,4.72927500e-06,-2.86683161e-02,,4.72927500e-06,-2.84253042e-02
4.73727500e-06,-2.01406250e-02,5.61562500e-03,8.68125000e-03,8.12500000e-03,,4.73727500e-06,-2.96839420e-02,,4.73727500e-06,-2.85989475e-02
4.74527500e-06,-2.03515625e-02,4.78437500e-03,7.80000000e-03,8.98437500e-03,,4.74527500e-06,-2.98948791e-02,,4.74527500e-06,-2.86645573e-02
4.75327500e-06,-2.07109375e-02,4.24531250e-03,7.48125000e-03,9.60937500e-03,,4.75327500e-06,-3.02542541e-02,,4.75327500e-06,-2.86193974e-02
4.76127500e-06,-1.99218750e-02,4.24375000e-03,7.73750000e-03,3.98437500e-03,,4.76127500e-06,-2.94651911e-02,,4.76127500e-06,-2.84734741e-02
4.76927500e-06,-1.91171875e-02,4.56406250e-03,7.93750000e-03,7.03125000e-03,,4.76927500e-06,-2.86605041e-02,,4.76927500e-06,-2.82483529e-02
4.77727500e-06,-1.86015625e-02,4.74218750e-03,8.17187500e-03,1.39843750e-02,,4.77727500e-06,-2.81448793e-02,,4.77727500e-06,-2.79742572e-02
4.78527500e-06,-1.84843750e-02,5.20937500e-03,8.30937500e-03,4.21875000e-03,,4.78527500e-06,-2.80276928e-02,,4.78527500e-06,-2.76884343e-02
4.79327500e-06,-1.72890625e-02,5.78906250e-03,8.37812500e-03,4.06250000e-03,,4.79327500e-06,-2.68323794e-02,,4.79327500e-06,-2.74305344e-02
4.80127500e-06,-1.66250000e-02,5.98125000e-03,7.90625000e-03,9.92187500e-03,,4.80127500e-06,-2.61683166e-02,,4.80127500e-06,-2.72382554e-02
4.80927500e-06,-1.62968750e-02,6.00468750e-03,7.57812500e-03,9.21875000e-03,,4.80927500e-06,-2.58401912e-02,,4.80927500e-06,-2.71438714e-02
4.81727500e-06,-1.63984375e-02,5.96875000e-03,7.18437500e-03,1.00000000e-02,,4.81727500e-06,-2.59417538e-02,,4.81727500e-06,-2.71698814e-02
4.82527500e-06,-1.70468750e-02,6.14218750e-03,7.54062500e-03,1.26562500e-02,,4.82527500e-06,-2.65901927e-02,,4.82527500e-06,-2.73272637e-02
4.83327500e-06,-1.67734375e-02,6.35937500e-03,8.12500000e-03,7.18750000e-03,,4.83327500e-06,-2.63167545e-02,,4.83327500e-06,-2.76134443e-02
4.84127500e-06,-1.75546875e-02,6.57500000e-03,8.90000000e-03,8.12500000e-03,,4.84127500e-06,-2.70980038e-02,,4.84127500e-06,-2.80126520e-02
4.84927500e-06,-1.86328125e-02,6.58437500e-03,9.87812500e-03,4.53125000e-03,,4.84927500e-06,-2.81761289e-02,,4.84927500e-06,-2.84963679e-02
4.85727500e-06,-2.00859375e-02,6.15468750e-03,1.04562500e-02,9.21875000e-03,,4.85727500e-06,-2.96292547e-02,,4.85727500e-06,-2.90263034e-02
4.86527500e-06,-2.08437500e-02,5.56718750e-03,1.06781250e-02,7.03125000e-03,,4.86527500e-06,-3.03870663e-02,,4.86527500e-06,-2.95580160e-02
4.87327500e-06,-2.20390625e-02,5.45468750e-03,1.04468750e-02,1.60937500e-02,,4.87327500e-06,-3.15823779e-02,,4.87327500e-06,-3.00449617e-02
4.88127500e-06,-2.28125000e-02,5.36093750e-03,9.64375000e-03,8.59375000e-03,,4.88127500e-06,-3.23558152e-02,,4.88127500e-06,-3.04431282e-02
4.88927500e-06,-2.31328125e-02,5.94531250e-03,8.68437500e-03,1.17968750e-02,,4.88927500e-06,-3.26761305e-02,,4.88927500e-06,-3.07144858e-02
4.89727500e-06,-2.25468750e-02,7.72343750e-03,8.15000000e-03,9.92187500e-03,,4.89727500e-06,-3.20901908e-02,,4.89727500e-06,-3.08308750e-02
4.90527500e-06,-2.21718750e-02,1.04656250e-02,8.10937500e-03,7.57812500e-03,,4.90527500e-06,-3.17151919e-02,,4.90527500e-06,-3.07762735e-02
4.91327500e-06,-2.10781250e-02,1.29671875e-02,8.11250000e-03,9.92187500e-03,,4.91327500e-06,-3.06214411e-02,,4.91327500e-06,-3.05486564e-02
4.92127500e-06,-1.94687500e-02,1.49687500e-02,8.72187500e-03,1.08593750e-02,,4.92127500e-06,-2.90120672e-02,,4.92127500e-06,-3.01597491e-02
4.92927500e-06,-1.81250000e-02,1.59750000e-02,9.60312500e-03,1.25781250e-02,,4.92927500e-06,-2.76683178e-02,,4.92927500e-06,-2.96338908e-02
4.93727500e-06,-1.75703125e-02,1.62250000e-02,1.03093750e-02,1.29687500e-02,,4.93727500e-06,-2.71136295e-02,,4.93727500e-06,-2.90060826e-02
4.94527500e-06,-1.72656250e-02,1.56281250e-02,1.03593750e-02,1.53906250e-02,,4.94527500e-06,-2.68089417e-02,,4.94527500e-06,-2.83181518e-02
4.95327500e-06,-1.68046875e-02,1.47343750e-02,1.00125000e-02,7.96875000e-03,,4.95327500e-06,-2.63480041e-02,,4.95327500e-06,-2.76156459e-02
4.96127500e-06,-1.65703125e-02,1.36328125e-02,9.63437500e-03,1.10156250e-02,,4.96127500e-06,-2.61136293e-02,,4.96127500e-06,-2.69430894e-02
4.96927500e-06,-1.62656250e-02,1.20078125e-02,8.83750000e-03,7.96875000e-03,,4.96927500e-06,-2.58089416e-02,,4.96927500e-06,-2.63416637e-02
4.97727500e-06,-1.66484375e-02,1.00359375e-02,7.74062500e-03,8.75000000e-03,,4.97727500e-06,-2.61917543e-02,,4.97727500e-06,-2.58452650e-02
4.98527500e-06,-1.63750000e-02,8.08906250e-03,6.88750000e-03,1.00000000e-02,,4.98527500e-06,-2.59183161e-02,,4.98527500e-06,-2.54789144e-02
4.99327500e-06,-1.65625000e-02,5.97187500e-03,6.50937500e-03,7.34375000e-03,,4.99327500e-06,-2.61058174e-02,,4.99327500e-06,-2.52571963e-02
5.00127500e-06,-1.59687500e-02,3.69843750e-03,6.06250000e-03,7.89062500e-03,,5.00127500e-06,-2.55120676e-02,,5.00127500e-06,-2.51839813e-02
5.00927500e-06,-1.60859375e-02,1.96875000e-03,5.88437500e-03,5.78125000e-03,,5.00927500e-06,-2.56292541e-02,,5.00927500e-06,-2.52536405e-02
5.01727500e-06,-1.65078125e-02,1.18281250e-03,6.17812500e-03,5.15625000e-03,,5.01727500e-06,-2.60511301e-02,,5.01727500e-06,-2.54516676e-02
5.02527500e-06,-1.61015625e-02,7.06250000e-04,6.88125000e-03,-2.03125000e-03,,5.02527500e-06,-2.56448798e-02,,5.02527500e-06,-2.57574003e-02
5.03327500e-06,-1.61718750e-02,8.31250000e-04,6.91875000e-03,6.25000000e-04,,5.03327500e-06,-2.57151928e-02,,5.03327500e-06,-2.61451304e-02
5.04127500e-06,-1.64609375e-02,1.11875000e-03,6.97500000e-03,-7.81250000e-04,,5.04127500e-06,-2.60042548e-02,,5.04127500e-06,-2.65877042e-02
5.04927500e-06,-1.78593750e-02,1.16875000e-03,7.42187500e-03,6.25000000e-03,,5.04927500e-06,-2.74026915e-02,,5.04927500e-06,-2.70572510e-02
5.05727500e-06,-1.89218750e-02,1.05625000e-03,8.01562500e-03,7.50000000e-03,,5.05727500e-06,-2.84651928e-02,,5.05727500e-06,-2.75284555e-02
5.06527500e-06,-1.96953125e-02,1.02656250e-03,8.43750000e-03,5.85937500e-03,,5.06527500e-06,-2.92386301e-02,,5.06527500e-06,-2.79783253e-02
5.07327500e-06,-1.98281250e-02,1.11875000e-03,8.62187500e-03,8.51562500e-03,,5.07327500e-06,-2.93714423e-02,,5.07327500e-06,-2.83888057e-02
5.08127500e-06,-1.93906250e-02,1.59375000e-03,8.68125000e-03,6.87500000e-03,,5.08127500e-06,-2.89339423e-02,,5.08127500e-06,-2.87447739e-02
5.08927500e-06,-1.93671875e-02,2.52187500e-03,8.65937500e-03,1.10156250e-02,,5.08927500e-06,-2.89105047e-02,,5.08927500e-06,-2.90358886e-02
5.09727500e-06,-1.84531250e-02,3.99531250e-03,8.24687500e-03,7.81250000e-03,,5.09727500e-06,-2.79964413e-02,,5.09727500e-06,-2.92552020e-02
5.10527500e-06,-1.87421875e-02,5.30156250e-03,7.60625000e-03,1.01562500e-02,,5.10527500e-06,-2.82855053e-02,,5.10527500e-06,-2.93991808e-02
5.11327500e-06,-1.96796875e-02,6.05625000e-03,6.87187500e-03,9.37500000e-03,,5.11327500e-06,-2.92230044e-02,,5.11327500e-06,-2.94668451e-02
5.12127500e-06,-1.99140625e-02,6.53593750e-03,6.15937500e-03,8.04687500e-03,,5.12127500e-06,-2.94573791e-02,,5.12127500e-06,-2.94591337e-02
5.12927500e-06,-1.90703125e-02,7.29531250e-03,5.78125000e-03,1.06250000e-02,,5.12927500e-06,-2.86136288e-02,,5.12927500e-06,-2.93786451e-02
5.13727500e-06,-1.90234375e-02,8.43281250e-03,5.65312500e-03,1.03906250e-02,,5.13727500e-06,-2.85667554e-02,,5.13727500e-06,-2.92288791e-02
5.14527500e-06,-1.97968750e-02,9.47187500e-03,6.14062500e-03,8.75000000e-03,,5.14527500e-06,-2.93401927e-02,,5.14527500e-06,-2.90146489e-02
5.15327500e-06,-1.98515625e-02,1.03156250e-02,6.49375000e-03,1.48437500e-03,,5.15327500e-06,-2.93948799e-02,,5.15327500e-06,-2.87421085e-02
5.16127500e-06,-1.97656250e-02,1.07906250e-02,6.95937500e-03,7.89062500e-03,,5.16127500e-06,-2.93089412e-02,,5.16127500e-06,-2.84182802e-02
5.16927500e-06,-1.86640625e-02,1.10781250e-02,7.93125000e-03,7.73437500e-03,,5.16927500e-06,-2.82073803e-02,,5.16927500e-06,-2.80513484e-02
5.17727500e-06,-1.86718750e-02,1.12953125e-02,8.87812500e-03,9.92187500e-03,,5.17727500e-06,-2.82151923e-02,,5.17727500e-06,-2.76510157e-02
5.18527500e-06,-1.80312500e-02,1.18171875e-02,9.51875000e-03,1.05468750e-02,,5.18527500e-06,-2.75745671e-02,,5.18527500e-06,-2.72286292e-02
5.19327500e-06,-1.64687500e-02,1.23921875e-02,1.01531250e-02,7.34375000e-03,,5.19327500e-06,-2.60120668e-02,,5.19327500e-06,-2.67962776e-02
5.20127500e-06,-1.58125000e-02,1.21421875e-02,1.06625000e-02,1.13281250e-02,,5.20127500e-06,-2.53558178e-02,,5.20127500e-06,-2.63662804e-02
5.20927500e-06,-1.53828125e-02,1.11531250e-02,1.03218750e-02,9.37500000e-03,,5.20927500e-06,-2.49261297e-02,,5.20927500e-06,-2.59511247e-02
5.21727500e-06,-1.52187500e-02,9.78750000e-03,1.01937500e-02,8.75000000e-03,,5.21727500e-06,-2.47620661e-02,,5.21727500e-06,-2.55623050e-02
5.22527500e-06,-1.53593750e-02,8.16250000e-03,1.01562500e-02,7.73437500e-03,,5.22527500e-06,-2.49026921e-02,,5.22527500e-06,-2.52096187e-02
5.23327500e-06,-1.53203125e-02,6.31562500e-03,1.00937500e-02,1.33593750e-02,,5.23327500e-06,-2.48636287e-02,,5.23327500e-06,-2.49001831e-02
5.24127500e-06,-1.50390625e-02,5.08906250e-03,9.80937500e-03,1.32812500e-02,,5.24127500e-06,-2.45823786e-02,,5.24127500e-06,-2.46382169e-02
