Model,MSO44
Channel,CH1,,Channel,CH2,,Channel,CH3,,Channel,CH4,,Channel,MATH2,,Channel,MATH3
Waveform Type,ANALOG,,Waveform Type,ANALOG,,Waveform Type,ANALOG,,Waveform Type,ANALOG,,Waveform Type,ANALOG,,Waveform Type,ANALOG
Horizontal Units,s,,Horizontal Units,s,,Horizontal Units,s,,Horizontal Units,s,,Horizontal Units,s,,Horizontal Units,s
Sample Interval,8.00000000e-09,,Sample Interval,8.00000000e-09,,Sample Interval,8.00000000e-09,,Sample Interval,8.00000000e-09,,Sample Interval,8.00000000e-09,,Sample Interval,8.00000000e-09
Record Length,1250,,Record Length,1250,,Record Length,1250,,Record Length,1250,,Record Length,1250,,Record Length,1250
Zero Index,353.62062500,,Zero Index,353.62062500,,Zero Index,353.62062500,,Zero Index,353.62062500,,Zero Index,353.62062500,,Zero Index,353.62062500
Vertical Units,V,,Vertical Units,V,,Vertical Units,V,,Vertical Units,V,,Vertical Units,V,,Vertical Units,V
,,,,,,,,,,,,,,,,
ANALOG_Thumbnail,,,ANALOG_Thumbnail,,,ANALOG_Thumbnail,,,ANALOG_Thumbnail,,,,,,,

TIME,CH1,CH2,CH3,CH4,,TIME,MATH2,,TIME,MATH3
-2.74896500e-06,1.15000000e-03,1.06750000e-02,9.37734375e-03,9.06250000e-03,,-2.74896500e-06,2.36597867e-03,,-2.74896500e-06,nan
-2.74096500e-06,1.25000000e-04,1.07375000e-02,9.05859375e-03,-8.75000000e-03,,-2.74096500e-06,1.34097866e-03,,-2.74096500e-06,nan
-2.73296500e-06,-1.24062500e-03,1.02812500e-02,8.87578125e-03,9.37500000e-03,,-2.73296500e-06,-2.46463169e-05,,-2.73296500e-06,nan
-2.72496500e-06,-1.85312500e-03,1.02750000e-02,8.96796875e-03,-1.87500000e-03,,-2.72496500e-06,-6.37146295e-04,,-2.72496500e-06,nan
-2.71696500e-06,-1.93437500e-03,1.06562500e-02,9.28828125e-03,-6.87500000e-03,,-2.71696500e-06,-7.18396332e-04,,-2.71696500e-06,nan
-2.70896500e-06,-2.11562500e-03,1.11250000e-02,9.51562500e-03,-1.25000000e-03,,-2.70896500e-06,-8.99646315e-04,,-2.70896500e-06,nan
-2.70096500e-06,-2.54062500e-03,1.08500000e-02,9.29062500e-03,7.50000000e-03,,-2.70096500e-06,-1.32464629e-03,,-2.70096500e-06,nan
-2.69296500e-06,-3.81875000e-03,1.01968750e-02,9.00937500e-03,1.40625000e-02,,-2.69296500e-06,-2.60277139e-03,,-2.69296500e-06,nan
-2.68496500e-06,-4.75000000e-03,9.75937500e-03,9.34375000e-03,-4.06250000e-03,,-2.68496500e-06,-3.53402132e-03,,-2.68496500e-06,nan
-2.67696500e-06,-5.62187500e-03,1.00250000e-02,9.37734375e-03,6.56250000e-03,,-2.67696500e-06,-4.40589618e-03,,-2.67696500e-06,nan
-2.66896500e-06,-5.06250000e-03,1.11812500e-02,9.07500000e-03,-4.06250000e-03,,-2.66896500e-06,-3.84652126e-03,,-2.66896500e-06,nan
-2.66096500e-06,-4.78750000e-03,1.29843750e-02,8.85234375e-03,3.75000000e-03,,-2.66096500e-06,-3.57152126e-03,,-2.66096500e-06,nan
-2.65296500e-06,-3.99687500e-03,1.29187500e-02,9.24687500e-03,0.00000000e+00,,-2.65296500e-06,-2.78089638e-03,,-2.65296500e-06,nan
-2.64496500e-06,-3.56562500e-03,1.20625000e-02,9.25000000e-03,-5.62500000e-03,,-2.64496500e-06,-2.34964630e-03,,-2.64496500e-06,nan
-2.63696500e-06,-5.12187500e-03,9.99687500e-03,8.41796875e-03,6.56250000e-03,,-2.63696500e-06,-3.90589633e-03,,-2.63696500e-06,nan
-2.62896500e-06,-6.10937500e-03,8.06875000e-03,7.76796875e-03,5.93750000e-03,,-2.62896500e-06,-4.89339652e-03,,-2.62896500e-06,nan
-2.62096500e-06,-7.80000000e-03,9.10625000e-03,8.46406250e-03,5.00000000e-03,,-2.62096500e-06,-6.58402126e-03,,-2.62096500e-06,nan
-2.61296500e-06,-1.19750000e-02,7.94687500e-03,9.14687500e-03,-1.87500000e-03,,-2.61296500e-06,-1.07590212e-02,,-2.61296500e-06,nan
-2.60496500e-06,-1.44468750e-02,7.23125000e-03,8.90546875e-03,-1.06250000e-02,,-2.60496500e-06,-1.32308966e-02,,-2.60496500e-06,nan
-2.59696500e-06,-1.01781250e-02,7.99687500e-03,9.16875000e-03,3.12500000e-04,,-2.59696500e-06,-8.96214601e-03,,-2.59696500e-06,nan
-2.58896500e-06,-4.23125000e-03,7.90000000e-03,9.61796875e-03,-2.18750000e-03,,-2.58896500e-06,-3.01527139e-03,,-2.58896500e-06,nan
-2.58096500e-06,-1.22500000e-03,6.23125000e-03,8.57343750e-03,-6.56250000e-03,,-2.58096500e-06,-9.02131615e-06,,-2.58096500e-06,nan
-2.57296500e-06,-4.37812500e-03,1.38437500e-03,7.51796875e-03,1.87500000e-03,,-2.57296500e-06,-3.16214631e-03,,-2.57296500e-06,nan
-2.56496500e-06,-2.13125000e-03,2.52500000e-03,9.61328125e-03,2.28125000e-02,,-2.56496500e-06,-9.15271288e-04,,-2.56496500e-06,nan
-2.55696500e-06,4.10625000e-03,6.51875000e-03,1.00015625e-02,0.00000000e+00,,-2.55696500e-06,5.32222865e-03,,-2.55696500e-06,nan
-2.54896500e-06,3.74375000e-03,7.86250000e-03,8.41171875e-03,1.71875000e-02,,-2.54896500e-06,4.95972857e-03,,-2.54896500e-06,nan
-2.54096500e-06,-1.43125000e-03,6.24375000e-03,7.25078125e-03,8.75000000e-03,,-2.54096500e-06,-2.15271313e-04,,-2.54096500e-06,nan
-2.53296500e-06,-9.99375000e-03,3.36250000e-03,6.73281250e-03,1.56250000e-03,,-2.53296500e-06,-8.77777115e-03,,-2.53296500e-06,nan
-2.52496500e-06,-8.15625000e-03,4.27187500e-03,1.02804688e-02,-9.37500000e-03,,-2.52496500e-06,-6.94027124e-03,,-2.52496500e-06,nan
-2.51696500e-06,-6.43750000e-04,9.71250000e-03,1.15710938e-02,-1.03125000e-02,,-2.51696500e-06,5.72228688e-04,,-2.51696500e-06,nan
-2.50896500e-06,-1.07812500e-03,1.44125000e-02,9.38046875e-03,3.12500000e-04,,-2.50896500e-06,1.37853684e-04,,-2.50896500e-06,nan
-2.50096500e-06,-1.55312500e-03,1.64218750e-02,8.93125000e-03,-1.87500000e-03,,-2.50096500e-06,-3.37146310e-04,,-2.50096500e-06,nan
-2.49296500e-06,-1.63125000e-03,1.68000000e-02,8.29921875e-03,1.06250000e-02,,-2.49296500e-06,-4.15271323e-04,,-2.49296500e-06,nan
-2.48496500e-06,-4.13125000e-03,8.91562500e-03,8.99453125e-03,2.18750000e-03,,-2.48496500e-06,-2.91527133e-03,,-2.48496500e-06,nan
-2.47696500e-06,1.47500000e-03,4.01875000e-03,8.93046875e-03,5.62500000e-03,,-2.47696500e-06,2.69097858e-03,,-2.47696500e-06,nan
-2.46896500e-06,1.01750000e-02,6.82812500e-03,6.98671875e-03,-1.71875000e-02,,-2.46896500e-06,1.13909785e-02,,-2.46896500e-06,nan
-2.46096500e-06,1.55093750e-02,1.04281250e-02,8.31875000e-03,2.50000000e-03,,-2.46096500e-06,1.67253539e-02,,-2.46096500e-06,nan
-2.45296500e-06,1.49562500e-02,9.92500000e-03,8.10468750e-03,6.25000000e-03,,-2.45296500e-06,1.61722284e-02,,-2.45296500e-06,nan
-2.44496500e-06,7.07500000e-03,4.06250000e-04,8.24375000e-03,1.31250000e-02,,-2.44496500e-06,8.29097908e-03,,-2.44496500e-06,nan
-2.43696500e-06,-6.56250000e-05,-1.07062500e-02,1.07085938e-02,0.00000000e+00,,-2.43696500e-06,1.15035370e-03,,-2.43696500e-06,nan
-2.42896500e-06,-3.28750000e-03,-1.19937500e-02,1.06492188e-02,9.37500000e-04,,-2.42896500e-06,-2.07152124e-03,,-2.42896500e-06,nan
-2.42096500e-06,-2.89687500e-03,-4.57500000e-03,1.13398438e-02,3.43750000e-03,,-2.42096500e-06,-1.68089627e-03,,-2.42096500e-06,7.07496656e-03
-2.41296500e-06,-2.69375000e-03,9.45937500e-03,1.04250000e-02,1.21875000e-02,,-2.41296500e-06,-1.47777132e-03,,-2.41296500e-06,7.30291428e-03
-2.40496500e-06,-1.95937500e-03,1.96343750e-02,9.14765625e-03,-6.25000000e-04,,-2.40496500e-06,-7.43396289e-04,,-2.40496500e-06,7.25011807e-03
-2.39696500e-06,1.30625000e-03,2.36718750e-02,9.46015625e-03,-3.12500000e-04,,-2.39696500e-06,2.52222875e-03,,-2.39696500e-06,6.86389906e-03
-2.38896500e-06,4.21875000e-03,2.04437500e-02,7.24375000e-03,2.81250000e-03,,-2.38896500e-06,5.43472869e-03,,-2.38896500e-06,6.10972103e-03
-2.38096500e-06,8.91562500e-03,2.06531250e-02,7.32578125e-03,1.46875000e-02,,-2.38096500e-06,1.01316040e-02,,-2.38096500e-06,4.97927610e-03
-2.37296500e-06,1.10656250e-02,2.55531250e-02,9.07734375e-03,4.68750000e-03,,-2.37296500e-06,1.22816041e-02,,-2.37296500e-06,3.48802190e-03
-2.36496500e-06,1.31000000e-02,2.92281250e-02,1.01843750e-02,1.28125000e-02,,-2.36496500e-06,1.43159786e-02,,-2.36496500e-06,1.67810486e-03
-2.35696500e-06,1.21562500e-02,2.69250000e-02,1.05687500e-02,-6.25000000e-04,,-2.35696500e-06,1.33722285e-02,,-2.35696500e-06,-3.77560820e-04
-2.34896500e-06,-4.06250000e-05,1.28906250e-02,8.43281250e-03,-1.25000000e-02,,-2.34896500e-06,1.17535365e-03,,-2.34896500e-06,-2.57465034e-03
-2.34096500e-06,-1.39812500e-02,-8.90625000e-04,8.48046875e-03,-3.21875000e-02,,-2.34096500e-06,-1.27652716e-02,,-2.34096500e-06,-4.78446903e-03
-2.33296500e-06,-2.08218750e-02,-5.87500000e-03,9.80859375e-03,-1.90625000e-02,,-2.33296500e-06,-1.96058955e-02,,-2.33296500e-06,-6.86674798e-03
-2.32496500e-06,-2.01656250e-02,-3.94687500e-03,1.08312500e-02,-1.46875000e-02,,-2.32496500e-06,-1.89496465e-02,,-2.32496500e-06,-8.68152175e-03
-2.31696500e-06,-1.34875000e-02,-3.27812500e-03,1.02500000e-02,-2.18750000e-03,,-2.31696500e-06,-1.22715216e-02,,-2.31696500e-06,-1.00935074e-02
-2.30896500e-06,-1.24593750e-02,-1.18156250e-02,6.31562500e-03,-7.50000000e-03,,-2.30896500e-06,-1.12433964e-02,,-2.30896500e-06,-1.09818317e-02
-2.30096500e-06,-1.52437500e-02,-2.04718750e-02,5.68671875e-03,-3.68750000e-02,,-2.30096500e-06,-1.40277715e-02,,-2.30096500e-06,-1.12504698e-02
-2.29296500e-06,-1.59875000e-02,-2.27625000e-02,7.81718750e-03,-1.81250000e-02,,-2.29296500e-06,-1.47715211e-02,,-2.29296500e-06,-1.08362287e-02
-2.28496500e-06,-1.12375000e-02,-1.62093750e-02,1.01234375e-02,-1.28125000e-02,,-2.28496500e-06,-1.00215217e-02,,-2.28496500e-06,-9.71544068e-03
-2.27696500e-06,-1.61875000e-03,-2.90000000e-03,1.22078125e-02,-2.18750000e-03,,-2.27696500e-06,-4.02771315e-04,,-2.27696500e-06,-7.90590793e-03
-2.26896500e-06,2.78125000e-03,1.24687500e-03,1.06695313e-02,4.06250000e-03,,-2.26896500e-06,3.99722857e-03,,-2.26896500e-06,-5.46800625e-03
-2.26096500e-06,-7.00000000e-04,-1.82500000e-03,8.28828125e-03,-1.43750000e-02,,-2.26096500e-06,5.15978667e-04,,-2.26096500e-06,-2.49702507e-03
-2.25296500e-06,-7.02812500e-03,-7.97812500e-03,6.63984375e-03,-1.53125000e-02,,-2.25296500e-06,-5.81214624e-03,,-2.25296500e-06,8.85316287e-04
-2.24496500e-06,-4.89375000e-03,-4.37812500e-03,8.01171875e-03,-1.84375000e-02,,-2.24496500e-06,-3.67777143e-03,,-2.24496500e-06,4.53446852e-03
-2.23696500e-06,9.69375000e-03,1.46437500e-02,1.08859375e-02,9.06250000e-03,,-2.23696500e-06,1.09097287e-02,,-2.23696500e-06,8.29133391e-03
-2.22896500e-06,2.35375000e-02,2.49531250e-02,9.97031250e-03,-1.12500000e-02,,-2.22896500e-06,2.47534793e-02,,-2.22896500e-06,1.19938944e-02
-2.22096500e-06,2.85562500e-02,2.09250000e-02,7.79609375e-03,1.96875000e-02,,-2.22096500e-06,2.97722295e-02,,-2.22096500e-06,1.54805966e-02
-2.21296500e-06,2.43687500e-02,7.63750000e-03,6.06484375e-03,5.93750000e-03,,-2.21296500e-06,2.55847294e-02,,-2.21296500e-06,1.86057594e-02
-2.20496500e-06,1.88875000e-02,-4.53125000e-04,7.04296875e-03,-4.06250000e-03,,-2.20496500e-06,2.01034788e-02,,-2.20496500e-06,2.12459285e-02
-2.19696500e-06,1.92593750e-02,7.75625000e-03,1.05039063e-02,2.06250000e-02,,-2.19696500e-06,2.04753540e-02,,-2.19696500e-06,2.33025644e-02
-2.18896500e-06,2.26468750e-02,2.00968750e-02,1.21828125e-02,1.59375000e-02,,-2.18896500e-06,2.38628536e-02,,-2.18896500e-06,2.47060712e-02
-2.18096500e-06,2.34156250e-02,2.63187500e-02,1.14773438e-02,2.75000000e-02,,-2.18096500e-06,2.46316046e-02,,-2.18096500e-06,2.54169907e-02
-2.17296500e-06,1.84343750e-02,2.46812500e-02,8.79765625e-03,2.87500000e-02,,-2.17296500e-06,1.96503531e-02,,-2.17296500e-06,2.54229419e-02
-2.16496500e-06,1.16812500e-02,1.93312500e-02,6.86015625e-03,2.40625000e-02,,-2.16496500e-06,1.28972288e-02,,-2.16496500e-06,2.47369744e-02
-2.15696500e-06,9.50000000e-03,2.26687500e-02,7.69609375e-03,7.50000000e-03,,-2.15696500e-06,1.07159782e-02,,-2.15696500e-06,2.33950187e-02
-2.14896500e-06,1.37312500e-02,3.21812500e-02,9.56406250e-03,1.65625000e-02,,-2.14896500e-06,1.49472291e-02,,-2.14896500e-06,2.14536712e-02
-2.14096500e-06,2.30437500e-02,4.09875000e-02,1.07523438e-02,-4.37500000e-03,,-2.14096500e-06,2.42597293e-02,,-2.14096500e-06,1.89786330e-02
-2.13296500e-06,2.83281250e-02,4.43156250e-02,9.36875000e-03,3.62500000e-02,,-2.13296500e-06,2.95441039e-02,,-2.13296500e-06,1.60403699e-02
-2.12496500e-06,2.42062500e-02,3.70750000e-02,7.29609375e-03,2.68750000e-02,,-2.12496500e-06,2.54222285e-02,,-2.12496500e-06,1.27178757e-02
-2.11696500e-06,1.35531250e-02,2.67437500e-02,6.92421875e-03,2.65625000e-02,,-2.11696500e-06,1.47691034e-02,,-2.11696500e-06,9.09686554e-03
-2.10896500e-06,2.33750000e-03,2.23875000e-02,9.52812500e-03,2.68750000e-02,,-2.10896500e-06,3.55347875e-03,,-2.10896500e-06,5.26994048e-03
-2.10096500e-06,-4.25000000e-04,2.41718750e-02,1.23445313e-02,1.65625000e-02,,-2.10096500e-06,7.90978665e-04,,-2.10096500e-06,1.32764538e-03
-2.09296500e-06,-3.41250000e-03,2.70343750e-02,1.19804688e-02,4.06250000e-02,,-2.09296500e-06,-2.19652127e-03,,-2.09296500e-06,-2.64389208e-03
-2.08496500e-06,-1.77906250e-02,2.52281250e-02,8.92421875e-03,3.18750000e-02,,-2.08496500e-06,-1.65746454e-02,,-2.08496500e-06,-6.55651139e-03
-2.07696500e-06,-3.17156250e-02,1.68875000e-02,5.76093750e-03,2.31250000e-02,,-2.07696500e-06,-3.04996464e-02,,-2.07696500e-06,-1.03215212e-02
-2.06896500e-06,-3.84718750e-02,1.00000000e-02,6.11406250e-03,2.37500000e-02,,-2.06896500e-06,-3.72558981e-02,,-2.06896500e-06,-1.38486344e-02
-2.06096500e-06,-3.28718750e-02,8.35000000e-03,8.47968750e-03,-1.21875000e-02,,-2.06096500e-06,-3.16558965e-02,,-2.06096500e-06,-1.70414560e-02
-2.05296500e-06,-1.78718750e-02,1.05406250e-02,9.38750000e-03,5.31250000e-03,,-2.05296500e-06,-1.66558959e-02,,-2.05296500e-06,-1.98058598e-02
-2.04496500e-06,-4.99375000e-03,1.12968750e-02,8.45937500e-03,-2.50000000e-02,,-2.04496500e-06,-3.77777126e-03,,-2.04496500e-06,-2.20535137e-02
-2.03696500e-06,-2.91250000e-03,4.56562500e-03,6.77812500e-03,0.00000000e+00,,-2.03696500e-06,-1.69652130e-03,,-2.03696500e-06,-2.37033572e-02
-2.02896500e-06,-7.85937500e-03,-9.41250000e-03,6.78359375e-03,-2.68750000e-02,,-2.02896500e-06,-6.64339634e-03,,-2.02896500e-06,-2.46817134e-02
-2.02096500e-06,-1.83250000e-02,-2.33437500e-02,8.72812500e-03,-3.84375000e-02,,-2.02096500e-06,-1.71090215e-02,,-2.02096500e-06,-2.49212943e-02
-2.01296500e-06,-2.93093750e-02,-2.60468750e-02,9.70390625e-03,-4.68750000e-02,,-2.01296500e-06,-2.80933958e-02,,-2.01296500e-06,-2.43667867e-02
-2.00496500e-06,-3.48156250e-02,-2.13125000e-02,1.02500000e-02,-2.56250000e-02,,-2.00496500e-06,-3.35996449e-02,,-2.00496500e-06,-2.29804199e-02
-1.99696500e-06,-3.27625000e-02,-1.34156250e-02,1.00343750e-02,-2.81250000e-02,,-1.99696500e-06,-3.15465219e-02,,-1.99696500e-06,-2.07488257e-02
-1.98896500e-06,-2.65718750e-02,-9.67187500e-03,8.14687500e-03,-4.15625000e-02,,-1.98896500e-06,-2.53558960e-02,,-1.98896500e-06,-1.76840797e-02
-1.98096500e-06,-2.51437500e-02,-1.17062500e-02,6.18046875e-03,-2.50000000e-02,,-1.98096500e-06,-2.39277706e-02,,-1.98096500e-06,-1.38252694e-02
-1.97296500e-06,-1.89062500e-02,-1.09312500e-02,6.67421875e-03,-3.62500000e-02,,-1.97296500e-06,-1.76902711e-02,,-1.97296500e-06,-9.24218073e-03
-1.96496500e-06,-1.96875000e-03,-2.25937500e-03,1.03781250e-02,-1.09375000e-02,,-1.96496500e-06,-7.52771331e-04,,-1.96496500e-06,-4.03227657e-03
-1.95696500e-06,1.87093750e-02,8.48437500e-03,1.19609375e-02,-4.68750000e-03,,-1.95696500e-06,1.99253540e-02,,-1.95696500e-06,1.67152972e-03
-1.94896500e-06,3.03281250e-02,9.75000000e-03,9.42109375e-03,-1.03125000e-02,,-1.94896500e-06,3.15441042e-02,,-1.94896500e-06,7.70375831e-03
-1.94096500e-06,2.73156250e-02,-8.12500000e-04,6.91328125e-03,-9.68750000e-03,,-1.94096500e-06,2.85316035e-02,,-1.94096500e-06,1.38705214e-02
-1.93296500e-06,1.99406250e-02,-9.51250000e-03,7.76953125e-03,-1.84375000e-02,,-1.93296500e-06,2.11566035e-02,,-1.93296500e-06,1.99536681e-02
-1.92496500e-06,2.21625000e-02,-6.61250000e-03,1.03179688e-02,8.75000000e-03,,-1.92496500e-06,2.33784784e-02,,-1.92496500e-06,2.57252436e-02
-1.91696500e-06,2.80468750e-02,4.98125000e-03,1.03992188e-02,7.50000000e-03,,-1.91696500e-06,2.92628538e-02,,-1.91696500e-06,3.09545770e-02
-1.90896500e-06,3.27812500e-02,1.50468750e-02,9.77890625e-03,9.06250000e-03,,-1.90896500e-06,3.39972302e-02,,-1.90896500e-06,3.54140960e-02
-1.90096500e-06,3.47375000e-02,1.96531250e-02,9.51250000e-03,1.56250000e-02,,-1.90096500e-06,3.59534770e-02,,-1.90096500e-06,3.88918445e-02
-1.89296500e-06,3.32281250e-02,2.03093750e-02,9.48437500e-03,1.50000000e-02,,-1.89296500e-06,3.44441049e-02,,-1.89296500e-06,4.12020534e-02
-1.88496500e-06,3.19687500e-02,2.44531250e-02,9.17343750e-03,1.75000000e-02,,-1.88496500e-06,3.31847295e-02,,-1.88496500e-06,4.22012471e-02
-1.87696500e-06,3.16406250e-02,3.73437500e-02,9.52812500e-03,4.34375000e-02,,-1.87696500e-06,3.28566022e-02,,-1.87696500e-06,4.17982042e-02
-1.86896500e-06,3.91093750e-02,5.45406250e-02,1.16046875e-02,4.62500000e-02,,-1.86896500e-06,4.03253548e-02,,-1.86896500e-06,3.99605520e-02
-1.86096500e-06,4.66593750e-02,6.53437500e-02,1.20664063e-02,5.34375000e-02,,-1.86096500e-06,4.78753522e-02,,-1.86096500e-06,3.67181860e-02
-1.85296500e-06,4.35437500e-02,6.38781250e-02,9.75937500e-03,4.78125000e-02,,-1.85296500e-06,4.47597280e-02,,-1.85296500e-06,3.21621038e-02
-1.84496500e-06,3.19937500e-02,5.33406250e-02,7.42578125e-03,8.12500000e-03,,-1.84496500e-06,3.32097299e-02,,-1.84496500e-06,2.64465176e-02
-1.83696500e-06,1.84625000e-02,4.36468750e-02,7.01875000e-03,2.28125000e-02,,-1.83696500e-06,1.96784791e-02,,-1.83696500e-06,1.97848268e-02
-1.82896500e-06,2.53125000e-04,3.37218750e-02,8.97343750e-03,-3.12500000e-04,,-1.82896500e-06,1.46910374e-03,,-1.82896500e-06,1.24406377e-02
-1.82096500e-06,-8.06250000e-03,2.96281250e-02,1.00429688e-02,-1.53125000e-02,,-1.82096500e-06,-6.84652152e-03,,-1.82096500e-06,4.71101189e-03
-1.81296500e-06,-1.23187500e-02,2.51531250e-02,9.12812500e-03,8.43750000e-03,,-1.81296500e-06,-1.11027714e-02,,-1.81296500e-06,-3.09578236e-03
-1.80496500e-06,-1.86843750e-02,1.42531250e-02,8.61015625e-03,-5.93750000e-03,,-1.80496500e-06,-1.74683966e-02,,-1.80496500e-06,-1.06738554e-02
-1.79696500e-06,-2.52406250e-02,9.46875000e-04,7.88984375e-03,-9.37500000e-03,,-1.79696500e-06,-2.40246467e-02,,-1.79696500e-06,-1.77329630e-02
-1.78896500e-06,-2.91812500e-02,-1.00500000e-02,7.65156250e-03,-2.28125000e-02,,-1.78896500e-06,-2.79652718e-02,,-1.78896500e-06,-2.40112040e-02
-1.78096500e-06,-3.01125000e-02,-2.26500000e-02,8.55312500e-03,-1.59375000e-02,,-1.78096500e-06,-2.88965218e-02,,-1.78096500e-06,-2.92891581e-02
-1.77296500e-06,-3.06500000e-02,-2.99625000e-02,9.51093750e-03,-3.31250000e-02,,-1.77296500e-06,-2.94340216e-02,,-1.77296500e-06,-3.34022120e-02
-1.76496500e-06,-3.33250000e-02,-2.98281250e-02,9.87187500e-03,-4.34375000e-02,,-1.76496500e-06,-3.21090221e-02,,-1.76496500e-06,-3.62461470e-02
-1.75696500e-06,-4.06843750e-02,-3.21406250e-02,7.73906250e-03,-2.93750000e-02,,-1.75696500e-06,-3.94683965e-02,,-1.75696500e-06,-3.77779864e-02
-1.74896500e-06,-4.92375000e-02,-3.52250000e-02,6.50234375e-03,-3.40625000e-02,,-1.74896500e-06,-4.80215214e-02,,-1.74896500e-06,-3.80098447e-02
-1.74096500e-06,-4.92093750e-02,-3.41218750e-02,7.61015625e-03,-4.40625000e-02,,-1.74096500e-06,-4.79933955e-02,,-1.74096500e-06,-3.70004959e-02
-1.73296500e-06,-3.90812500e-02,-2.66281250e-02,9.71562500e-03,-2.78125000e-02,,-1.73296500e-06,-3.78652699e-02,,-1.73296500e-06,-3.48504111e-02
-1.72496500e-06,-2.56312500e-02,-1.60218750e-02,1.11421875e-02,-2.78125000e-02,,-1.72496500e-06,-2.44152714e-02,,-1.72496500e-06,-3.16945463e-02
-1.71696500e-06,-1.61156250e-02,-9.79687500e-03,1.01234375e-02,-7.81250000e-03,,-1.71696500e-06,-1.48996459e-02,,-1.71696500e-06,-2.76937056e-02
-1.70896500e-06,-1.26718750e-02,-1.10968750e-02,8.33750000e-03,-1.46875000e-02,,-1.70896500e-06,-1.14558963e-02,,-1.70896500e-06,-2.30231732e-02
-1.70096500e-06,-1.18156250e-02,-1.51062500e-02,7.73281250e-03,-3.34375000e-02,,-1.70096500e-06,-1.05996467e-02,,-1.70096500e-06,-1.78595409e-02
-1.69296500e-06,-1.06468750e-02,-1.40468750e-02,7.96328125e-03,-2.34375000e-02,,-1.69296500e-06,-9.43089649e-03,,-1.69296500e-06,-1.23756984e-02
-1.68496500e-06,-5.60000000e-03,-9.30937500e-03,8.85078125e-03,-1.00000000e-02,,-1.68496500e-06,-4.38402127e-03,,-1.68496500e-06,-6.73961220e-03
-1.67696500e-06,3.64062500e-03,-3.27500000e-03,9.41562500e-03,9.37500000e-04,,-1.67696500e-06,4.85660369e-03,,-1.67696500e-06,-1.11442234e-03
-1.66896500e-06,1.22250000e-02,1.76875000e-03,9.13125000e-03,8.12500000e-03,,-1.66896500e-06,1.34409787e-02,,-1.66896500e-06,4.34075063e-03
-1.66096500e-06,1.32531250e-02,3.46250000e-03,8.25234375e-03,5.31250000e-03,,-1.66096500e-06,1.44691039e-02,,-1.66096500e-06,9.47938301e-03
-1.65296500e-06,8.26875000e-03,4.39375000e-03,8.32968750e-03,2.15625000e-02,,-1.65296500e-06,9.48472880e-03,,-1.65296500e-06,1.41663402e-02
