Model,MSO44
Waveform Type,ANALOG
Horizontal Units,s
Sample Interval,4.00000000e-08
Record Length,1000
Zero Index,142.36412500
Vertical Units,V
ANALOG_Thumbnail,

TIME,CH4
6.65435000e-07,6.31250000e-04
7.05435000e-07,-5.65625000e-04
7.45435000e-07,1.10468750e-03
7.85435000e-07,1.26562500e-04
8.25435000e-07,2.67187500e-04
8.65435000e-07,1.66875000e-03
9.05435000e-07,-4.84375000e-04
9.45435000e-07,4.57812500e-04
9.85435000e-07,-3.09375000e-04
1.02543500e-06,3.43750000e-05
1.06543500e-06,6.20312500e-04
1.10543500e-06,1.56093750e-03
1.14543500e-06,2.34531250e-03
1.18543500e-06,1.62343750e-03
1.22543500e-06,-3.11718750e-03
1.26543500e-06,-1.21562500e-03
1.30543500e-06,-1.47187500e-03
1.34543500e-06,5.23437500e-04
1.38543500e-06,2.68750000e-03
1.42543500e-06,3.01875000e-03
1.46543500e-06,-1.20156250e-03
1.50543500e-06,-1.76406250e-03
1.54543500e-06,1.93750000e-04
1.58543500e-06,-6.65625000e-04
1.62543500e-06,-2.45781250e-03
1.66543500e-06,-1.00000000e-04
1.70543500e-06,2.41718750e-03
1.74543500e-06,2.68750000e-04
1.78543500e-06,-1.71875000e-04
1.82543500e-06,-1.77187500e-03
1.86543500e-06,-6.89062500e-04
1.90543500e-06,1.34375000e-03
1.94543500e-06,2.51562500e-04
1.98543500e-06,-3.60937500e-04
2.02543500e-06,-1.20312500e-04
2.06543500e-06,4.18750000e-04
2.10543500e-06,-8.25000000e-04
2.14543500e-06,2.30156250e-03
2.18543500e-06,4.12500000e-04
2.22543500e-06,-2.22656250e-03
2.26543500e-06,-4.05156250e-03
2.30543500e-06,-1.13437500e-03
2.34543500e-06,6.07812500e-04
2.38543500e-06,2.82500000e-03
2.42543500e-06,5.53125000e-04
2.46543500e-06,5.93750000e-04
2.50543500e-06,3.43750000e-04
2.54543500e-06,1.19218750e-03
2.58543500e-06,-5.85937500e-04
2.62543500e-06,-1.14843750e-03
2.66543500e-06,-7.06250000e-04
2.70543500e-06,-1.42656250e-03
2.74543500e-06,1.73437500e-04
2.78543500e-06,6.46875000e-04
2.82543500e-06,2.02812500e-03
2.86543500e-06,5.60937500e-04
2.90543500e-06,1.19062500e-03
2.94543500e-06,-2.55156250e-03
2.98543500e-06,-5.48437500e-04
3.02543500e-06,-6.76562500e-04
3.06543500e-06,-2.39218750e-03
3.10543500e-06,-9.96875000e-04
3.14543500e-06,3.51562500e-04
3.18543500e-06,6.09375000e-05
3.22543500e-06,2.93750000e-04
3.26543500e-06,7.85937500e-04
3.30543500e-06,4.68750000e-06
3.34543500e-06,-2.16406250e-03
3.38543500e-06,-9.75000000e-04
3.42543500e-06,5.51562500e-04
3.46543500e-06,2.76562500e-03
3.50543500e-06,3.12656250e-03
3.54543500e-06,-6.56250000e-05
3.58543500e-06,-3.08593750e-03
3.62543500e-06,-2.75000000e-03
3.66543500e-06,-8.28125000e-04
3.70543500e-06,3.79843750e-03
3.74543500e-06,3.61875000e-03
3.78543500e-06,1.86250000e-03
3.82543500e-06,-1.40468750e-03
3.86543500e-06,-1.15937500e-03
3.90543500e-06,-1.34531250e-03
3.94543500e-06,-7.03125000e-05
3.98543500e-06,8.28125000e-04
4.02543500e-06,1.51875000e-03
4.06543500e-06,7.28125000e-04
4.10543500e-06,-3.42187500e-04
4.14543500e-06,-1.85312500e-03
4.18543500e-06,-1.30000000e-03
4.22543500e-06,-4.35937500e-04
4.26543500e-06,-2.14062500e-04
4.30543500e-06,1.56406250e-03
4.34543500e-06,-4.89062500e-04
4.38543500e-06,-3.04687500e-04
4.42543500e-06,6.09375000e-04
4.46543500e-06,-1.18593750e-03
4.50543500e-06,-9.85937500e-04
4.54543500e-06,-1.02656250e-03
4.58543500e-06,-2.16718750e-03
4.62543500e-06,-2.89531250e-03
4.66543500e-06,5.20312500e-04
4.70543500e-06,1.71562500e-03
4.74543500e-06,1.16250000e-03
4.78543500e-06,-1.04687500e-03
4.82543500e-06,-2.23437500e-04
4.86543500e-06,-3.50000000e-04
4.90543500e-06,1.29218750e-03
4.94543500e-06,3.59375000e-04
4.98543500e-06,6.71875000e-04
5.02543500e-06,2.01562500e-04
5.06543500e-06,-2.47187500e-03
5.10543500e-06,-1.33906250e-03
5.14543500e-06,-7.75000000e-04
5.18543500e-06,5.87500000e-04
5.22543500e-06,2.63125000e-03
5.26543500e-06,2.26562500e-03
5.30543500e-06,5.06250000e-04
5.34543500e-06,2.59843750e-03
5.38543500e-06,7.65625000e-04
5.42543500e-06,-5.64062500e-04
5.46543500e-06,-2.25781250e-03
5.50543500e-06,-1.05312500e-03
5.54543500e-06,1.16718750e-03
5.58543500e-06,-6.31250000e-04
5.62543500e-06,2.00468750e-03
5.66543500e-06,1.11875000e-03
5.70543500e-06,2.17187500e-04
5.74543500e-06,5.71875000e-04
5.78543500e-06,1.17343750e-03
5.82543500e-06,-2.39062500e-04
5.86543500e-06,-2.70000000e-03
5.90543500e-06,-2.44062500e-03
5.94543500e-06,-1.50156250e-03
5.98543500e-06,-5.89062500e-04
6.02543500e-06,2.28593750e-03
6.06543500e-06,1.46718750e-03
6.10543500e-06,1.67031250e-03
6.14543500e-06,6.29687500e-04
6.18543500e-06,-1.57187500e-03
6.22543500e-06,-2.66093750e-03
6.26543500e-06,-1.15156250e-03
6.30543500e-06,6.04687500e-04
6.34543500e-06,-1.99687500e-03
6.38543500e-06,8.57812500e-04
6.42543500e-06,1.22812500e-03
6.46543500e-06,2.10937500e-04
6.50543500e-06,3.07812500e-04
6.54543500e-06,-6.46875000e-04
6.58543500e-06,1.07656250e-03
6.62543500e-06,1.11562500e-03
6.66543500e-06,1.14062500e-03
6.70543500e-06,2.87343750e-03
6.74543500e-06,1.15468750e-03
6.78543500e-06,6.67187500e-04
6.82543500e-06,-1.75937500e-03
6.86543500e-06,-1.34687500e-03
6.90543500e-06,-1.30468750e-03
6.94543500e-06,-2.52968750e-03
6.98543500e-06,-3.21875000e-03
7.02543500e-06,-1.58593750e-03
7.06543500e-06,-4.71875000e-04
7.10543500e-06,2.91093750e-03
7.14543500e-06,5.88593750e-03
7.18543500e-06,5.23281250e-03
7.22543500e-06,1.51562500e-03
7.26543500e-06,-1.75312500e-03
7.30543500e-06,1.14843750e-03
7.34543500e-06,1.46718750e-03
7.38543500e-06,-1.47968750e-03
7.42543500e-06,-4.64531250e-03
7.46543500e-06,-4.58125000e-03
7.50543500e-06,-2.49843750e-03
7.54543500e-06,-1.40625000e-05
7.58543500e-06,-2.81250000e-05
7.62543500e-06,-4.89062500e-04
7.66543500e-06,1.03437500e-03
7.70543500e-06,1.82968750e-03
7.74543500e-06,4.45625000e-03
7.78543500e-06,3.41250000e-03
7.82543500e-06,2.32656250e-03
7.86543500e-06,-2.61875000e-03
7.90543500e-06,-4.78593750e-03
7.94543500e-06,-2.25468750e-03
7.98543500e-06,2.93750000e-04
8.02543500e-06,2.90312500e-03
8.06543500e-06,5.34218750e-03
8.10543500e-06,1.22343750e-03
8.14543500e-06,-3.73437500e-03
8.18543500e-06,-2.87968750e-03
8.22543500e-06,-1.11718750e-03
8.26543500e-06,-1.24843750e-03
8.30543500e-06,-5.71875000e-04
8.34543500e-06,1.21875000e-04
8.38543500e-06,-2.27031250e-03
8.42543500e-06,-1.14843750e-03
8.46543500e-06,4.65625000e-04
8.50543500e-06,8.14062500e-04
8.54543500e-06,5.81250000e-04
8.58543500e-06,-1.40625000e-04
8.62543500e-06,3.95312500e-04
8.66543500e-06,1.69375000e-03
8.70543500e-06,6.76562500e-04
8.74543500e-06,1.03906250e-03
8.78543500e-06,6.93750000e-04
8.82543500e-06,-1.40625000e-04
8.86543500e-06,-1.18593750e-03
