Model,MSO44
Waveform Type,ANALOG
Horizontal Units,s
Sample Interval,4.00000000e-08
Record Length,1000
Zero Index,142.56412500
Vertical Units,V
ANALOG_Thumbnail,

TIME,CH4
-5.70256500e-06,1.21875000e-04
-5.66256500e-06,-1.79843750e-03
-5.62256500e-06,-5.98437500e-04
-5.58256500e-06,1.07968750e-03
-5.54256500e-06,2.70312500e-04
-5.50256500e-06,1.36093750e-03
-5.46256500e-06,5.12500000e-04
-5.42256500e-06,1.91562500e-03
-5.38256500e-06,3.23906250e-03
-5.34256500e-06,1.52500000e-03
-5.30256500e-06,-1.30468750e-03
-5.26256500e-06,-8.09375000e-04
-5.22256500e-06,-1.51250000e-03
-5.18256500e-06,-6.96875000e-04
-5.14256500e-06,2.01562500e-04
-5.10256500e-06,-5.93750000e-05
-5.06256500e-06,-1.87500000e-04
-5.02256500e-06,-1.79531250e-03
-4.98256500e-06,5.48437500e-04
-4.94256500e-06,-1.37968750e-03
-4.90256500e-06,-2.92187500e-03
-4.86256500e-06,-1.71875000e-04
-4.82256500e-06,4.17500000e-03
-4.78256500e-06,2.54843750e-03
-4.74256500e-06,1.29062500e-03
-4.70256500e-06,-2.65625000e-04
-4.66256500e-06,9.06250000e-04
-4.62256500e-06,-1.56250000e-05
-4.58256500e-06,-9.14062500e-04
-4.54256500e-06,-2.78125000e-04
-4.50256500e-06,-2.92187500e-04
-4.46256500e-06,8.23437500e-04
-4.42256500e-06,-2.68125000e-03
-4.38256500e-06,1.45312500e-04
-4.34256500e-06,-1.90468750e-03
-4.30256500e-06,-6.60937500e-04
-4.26256500e-06,-8.34375000e-04
-4.22256500e-06,-1.54687500e-04
-4.18256500e-06,4.68750000e-05
-4.14256500e-06,-4.57812500e-04
-4.10256500e-06,1.87500000e-05
-4.06256500e-06,3.74218750e-03
-4.02256500e-06,1.94218750e-03
-3.98256500e-06,-4.45312500e-04
-3.94256500e-06,-5.48437500e-04
-3.90256500e-06,8.70312500e-04
-3.86256500e-06,2.44843750e-03
-3.82256500e-06,1.37187500e-03
-3.78256500e-06,1.99687500e-03
-3.74256500e-06,1.26406250e-03
-3.70256500e-06,-2.52187500e-03
-3.66256500e-06,-4.37812500e-03
-3.62256500e-06,-2.54062500e-03
-3.58256500e-06,-8.95312500e-04
-3.54256500e-06,-6.65625000e-04
-3.50256500e-06,-3.32812500e-04
-3.46256500e-06,-2.17343750e-03
-3.42256500e-06,-5.40625000e-04
-3.38256500e-06,2.27656250e-03
-3.34256500e-06,1.41718750e-03
-3.30256500e-06,1.87812500e-03
-3.26256500e-06,1.08593750e-03
-3.22256500e-06,1.02500000e-03
-3.18256500e-06,2.44531250e-03
-3.14256500e-06,1.56718750e-03
-3.10256500e-06,5.56250000e-04
-3.06256500e-06,-1.82500000e-03
-3.02256500e-06,-2.95937500e-03
-2.98256500e-06,-1.89218750e-03
-2.94256500e-06,-1.42656250e-03
-2.90256500e-06,6.84375000e-04
-2.86256500e-06,7.67187500e-04
-2.82256500e-06,-3.46875000e-04
-2.78256500e-06,-1.00625000e-03
-2.74256500e-06,-3.19843750e-03
-2.70256500e-06,-3.79687500e-04
-2.66256500e-06,8.90625000e-05
-2.62256500e-06,2.66093750e-03
-2.58256500e-06,3.02500000e-03
-2.54256500e-06,-2.50000000e-04
-2.50256500e-06,4.42187500e-04
-2.46256500e-06,-6.39062500e-04
-2.42256500e-06,9.06250000e-04
-2.38256500e-06,-1.24375000e-03
-2.34256500e-06,7.96875000e-04
-2.30256500e-06,1.28281250e-03
-2.26256500e-06,-8.00000000e-04
-2.22256500e-06,-2.01718750e-03
-2.18256500e-06,-5.98437500e-04
-2.14256500e-06,1.92187500e-04
-2.10256500e-06,5.35937500e-04
-2.06256500e-06,-3.59375000e-05
-2.02256500e-06,-1.55625000e-03
-1.98256500e-06,-3.04687500e-04
-1.94256500e-06,-9.96875000e-04
-1.90256500e-06,1.16875000e-03
-1.86256500e-06,7.15625000e-04
-1.82256500e-06,2.77187500e-03
-1.78256500e-06,1.23906250e-03
-1.74256500e-06,1.82187500e-03
-1.70256500e-06,1.07500000e-03
-1.66256500e-06,-1.09218750e-03
-1.62256500e-06,-3.50468750e-03
-1.58256500e-06,-1.10781250e-03
-1.54256500e-06,-2.69843750e-03
-1.50256500e-06,-1.78906250e-03
-1.46256500e-06,2.08750000e-03
-1.42256500e-06,9.46875000e-04
-1.38256500e-06,1.67187500e-04
-1.34256500e-06,-2.87812500e-03
-1.30256500e-06,-5.00000000e-04
-1.26256500e-06,2.35312500e-03
-1.22256500e-06,1.30156250e-03
-1.18256500e-06,5.20312500e-04
-1.14256500e-06,-1.07968750e-03
-1.10256500e-06,3.86718750e-03
-1.06256500e-06,2.50625000e-03
-1.02256500e-06,1.65312500e-03
-9.82565000e-07,8.90625000e-05
-9.42565000e-07,-1.27187500e-03
-9.02565000e-07,-1.60468750e-03
-8.62565000e-07,-2.18125000e-03
-8.22565000e-07,-1.36093750e-03
-7.82565000e-07,-3.85937500e-03
-7.42565000e-07,-1.89375000e-03
-7.02565000e-07,4.98437500e-04
-6.62565000e-07,2.23437500e-03
-6.22565000e-07,2.01562500e-04
-5.82565000e-07,-6.06250000e-04
-5.42565000e-07,7.10937500e-04
-5.02565000e-07,1.68906250e-03
