Model,MSO44
Waveform Type,ANALOG
Horizontal Units,s
Sample Interval,4.00000000e-08
Record Length,1000
Zero Index,142.90412500
Vertical Units,V
ANALOG_Thumbnail,

TIME,CH4
-5.71616500e-06,-4.68750000e-04
-5.67616500e-06,-1.03281250e-03
-5.63616500e-06,-3.28125000e-05
-5.59616500e-06,-6.32812500e-04
-5.55616500e-06,-1.16406250e-03
-5.51616500e-06,-3.78125000e-04
-5.47616500e-06,9.34375000e-04
-5.43616500e-06,7.31250000e-04
-5.39616500e-06,1.93750000e-04
-5.35616500e-06,1.02187500e-03
-5.31616500e-06,2.17187500e-03
-5.27616500e-06,2.30156250e-03
-5.23616500e-06,-5.28125000e-04
-5.19616500e-06,-5.03125000e-04
-5.15616500e-06,-3.61406250e-03
-5.11616500e-06,-3.41562500e-03
-5.07616500e-06,-1.67343750e-03
-5.03616500e-06,-4.76562500e-04
-4.99616500e-06,3.89218750e-03
-4.95616500e-06,6.87968750e-03
-4.91616500e-06,4.80312500e-03
-4.87616500e-06,-1.31875000e-03
-4.83616500e-06,-4.13906250e-03
-4.79616500e-06,-5.25000000e-03
-4.75616500e-06,-4.93281250e-03
-4.71616500e-06,-2.15156250e-03
-4.67616500e-06,2.60000000e-03
-4.63616500e-06,3.07500000e-03
-4.59616500e-06,2.37968750e-03
-4.55616500e-06,1.82968750e-03
-4.51616500e-06,1.77968750e-03
-4.47616500e-06,-5.54687500e-04
-4.43616500e-06,-1.12500000e-03
-4.39616500e-06,-3.70468750e-03
-4.35616500e-06,-1.95625000e-03
-4.31616500e-06,1.52187500e-03
-4.27616500e-06,3.90468750e-03
-4.23616500e-06,1.09375000e-03
-4.19616500e-06,-1.32500000e-03
-4.15616500e-06,4.07812500e-04
-4.11616500e-06,2.57031250e-03
-4.07616500e-06,-8.14062500e-04
-4.03616500e-06,1.10937500e-03
-3.99616500e-06,1.21093750e-03
-3.95616500e-06,-9.29687500e-04
-3.91616500e-06,-3.68281250e-03
-3.87616500e-06,-4.15000000e-03
-3.83616500e-06,-6.04687500e-03
-3.79616500e-06,-3.65156250e-03
-3.75616500e-06,1.75937500e-03
-3.71616500e-06,2.79375000e-03
-3.67616500e-06,2.02187500e-03
-3.63616500e-06,2.02500000e-03
-3.59616500e-06,-1.89062500e-04
-3.55616500e-06,1.55937500e-03
-3.51616500e-06,-2.09531250e-03
-3.47616500e-06,-4.38437500e-03
-3.43616500e-06,-5.64062500e-04
-3.39616500e-06,-1.29687500e-03
-3.35616500e-06,-2.07031250e-03
-3.31616500e-06,1.07187500e-03
-3.27616500e-06,2.40937500e-03
-3.23616500e-06,-1.95312500e-03
-3.19616500e-06,-4.76875000e-03
-3.15616500e-06,-2.33593750e-03
-3.11616500e-06,4.84843750e-03
-3.07616500e-06,4.28906250e-03
-3.03616500e-06,6.97968750e-03
-2.99616500e-06,4.20468750e-03
-2.95616500e-06,8.92187500e-04
-2.91616500e-06,-1.75937500e-03
-2.87616500e-06,-3.75781250e-03
-2.83616500e-06,-3.07812500e-03
-2.79616500e-06,-2.51562500e-03
-2.75616500e-06,-1.39687500e-03
-2.71616500e-06,-1.60312500e-03
-2.67616500e-06,-2.82968750e-03
-2.63616500e-06,-2.49687500e-03
-2.59616500e-06,-3.43750000e-05
-2.55616500e-06,-1.10937500e-04
-2.51616500e-06,1.27812500e-03
-2.47616500e-06,3.99062500e-03
-2.43616500e-06,3.43281250e-03
-2.39616500e-06,1.99531250e-03
-2.35616500e-06,-7.48437500e-04
-2.31616500e-06,-3.46875000e-03
-2.27616500e-06,-3.29687500e-03
-2.23616500e-06,-1.85468750e-03
-2.19616500e-06,1.80000000e-03
-2.15616500e-06,3.20781250e-03
-2.11616500e-06,3.26093750e-03
-2.07616500e-06,2.10156250e-03
-2.03616500e-06,-2.74375000e-03
-1.99616500e-06,-9.82812500e-04
-1.95616500e-06,-1.35625000e-03
-1.91616500e-06,1.15000000e-03
-1.87616500e-06,-1.22656250e-03
-1.83616500e-06,-4.64062500e-04
-1.79616500e-06,-4.82812500e-04
-1.75616500e-06,-4.90625000e-04
-1.71616500e-06,-3.46875000e-04
-1.67616500e-06,-1.78125000e-04
-1.63616500e-06,-1.41718750e-03
-1.59616500e-06,7.28125000e-04
-1.55616500e-06,2.50781250e-03
-1.51616500e-06,3.79687500e-04
-1.47616500e-06,3.61250000e-03
-1.43616500e-06,2.93750000e-03
-1.39616500e-06,1.85937500e-04
-1.35616500e-06,-3.20156250e-03
-1.31616500e-06,-3.37343750e-03
-1.27616500e-06,2.08437500e-03
-1.23616500e-06,1.33281250e-03
-1.19616500e-06,-1.89531250e-03
-1.15616500e-06,-1.48281250e-03
-1.11616500e-06,-3.12656250e-03
-1.07616500e-06,3.92187500e-04
-1.03616500e-06,2.78437500e-03
-9.96165000e-07,3.76562500e-03
-9.56165000e-07,4.92187500e-04
-9.16165000e-07,1.17500000e-03
-8.76165000e-07,1.72343750e-03
-8.36165000e-07,-1.59375000e-04
-7.96165000e-07,-1.36250000e-03
-7.56165000e-07,-1.03437500e-03
-7.16165000e-07,-1.86875000e-03
-6.76165000e-07,-2.78750000e-03
-6.36165000e-07,-4.01562500e-03
-5.96165000e-07,-8.04687500e-04
-5.56165000e-07,3.67187500e-04
