Model,MSO44
-5.00805000e-07,1.18281250e-03
-4.60805000e-07,1.96718750e-03
-4.20805000e-07,1.23437500e-04
-3.80805000e-07,-3.25000000e-04
-3.40805000e-07,-3.55937500e-03
-3.00805000e-07,-5.15625000e-04
-2.60805000e-07,7.21875000e-04
-2.20805000e-07,1.25468750e-03
-1.80805000e-07,1.39843750e-03
-1.40805000e-07,4.68750000e-05
-1.00805000e-07,-3.57812500e-04
-6.08050000e-08,-7.89062500e-04
-2.08050000e-08,-2.90468750e-03
1.91950000e-08,-2.40312500e-03
5.91950000e-08,-6.25000000e-06
9.91950000e-08,2.02500000e-03
1.39195000e-07,1.71875000e-05
1.79195000e-07,1.00625000e-03
2.19195000e-07,-1.51718750e-03
2.59195000e-07,1.00156250e-03
2.99195000e-07,3.57343750e-03
3.39195000e-07,1.67187500e-04
3.79195000e-07,8.82812500e-04
4.19195000e-07,1.87500000e-03
4.59195000e-07,-2.83593750e-03
4.99195000e-07,-2.35625000e-03
5.39195000e-07,2.01562500e-04
5.79195000e-07,2.06093750e-03
6.19195000e-07,3.22968750e-03
6.59195000e-07,1.39375000e-03
6.99195000e-07,-1.04375000e-03
7.39195000e-07,3.75000000e-05
7.79195000e-07,7.51562500e-04
8.19195000e-07,3.78125000e-04
8.59195000e-07,6.65625000e-04
8.99195000e-07,4.56875000e-03
9.39195000e-07,-1.46093750e-03
9.79195000e-07,-2.39531250e-03
1.01919500e-06,8.03125000e-04
1.05919500e-06,1.32031250e-03
1.09919500e-06,1.93281250e-03
1.13919500e-06,1.75625000e-03
1.17919500e-06,2.66562500e-03
1.21919500e-06,-3.86718750e-03
1.25919500e-06,-6.07343750e-03
1.29919500e-06,-2.85156250e-03
1.33919500e-06,-6.73437500e-04
1.37919500e-06,-1.55468750e-03
1.41919500e-06,-1.88125000e-03
1.45919500e-06,4.03125000e-04
1.49919500e-06,3.47500000e-03
1.53919500e-06,3.85781250e-03
1.57919500e-06,2.57812500e-04
1.61919500e-06,-3.65156250e-03
1.65919500e-06,-7.64062500e-04
1.69919500e-06,6.96875000e-04
1.73919500e-06,-3.14062500e-04
1.77919500e-06,-3.20468750e-03
1.81919500e-06,-4.81250000e-04
1.85919500e-06,1.58125000e-03
1.89919500e-06,2.49843750e-03
1.93919500e-06,6.50000000e-04
1.97919500e-06,8.59375000e-05
2.01919500e-06,-4.07812500e-04
2.05919500e-06,-1.62031250e-03
2.09919500e-06,3.53125000e-04
2.13919500e-06,7.81250000e-04
2.17919500e-06,2.32500000e-03
2.21919500e-06,6.95312500e-04
2.25919500e-06,-6.34375000e-04
2.29919500e-06,2.59843750e-03
2.33919500e-06,1.49843750e-03
2.37919500e-06,9.96875000e-04
2.41919500e-06,2.44375000e-03
2.45919500e-06,-2.21718750e-03
2.49919500e-06,-4.28281250e-03
2.53919500e-06,-4.98281250e-03
2.57919500e-06,-1.67031250e-03
2.61919500e-06,-1.27500000e-03
2.65919500e-06,-2.53125000e-04
2.69919500e-06,1.59218750e-03
2.73919500e-06,2.65781250e-03
2.77919500e-06,2.40468750e-03
2.81919500e-06,2.44218750e-03
2.85919500e-06,2.43593750e-03
2.89919500e-06,1.07343750e-03
2.93919500e-06,3.97187500e-03
2.97919500e-06,-4.23437500e-04
3.01919500e-06,-4.90312500e-03
3.05919500e-06,-5.43906250e-03
3.09919500e-06,-4.32031250e-03
3.13919500e-06,-8.25000000e-04
3.17919500e-06,-4.93750000e-04
3.21919500e-06,-1.05937500e-03
3.25919500e-06,1.65312500e-03
3.29919500e-06,4.50937500e-03
3.33919500e-06,7.93750000e-04
3.37919500e-06,-1.30468750e-03
3.41919500e-06,-1.06093750e-03
3.45919500e-06,-1.06250000e-04
3.49919500e-06,1.05468750e-03
3.53919500e-06,1.49062500e-03
3.57919500e-06,3.95312500e-03
3.61919500e-06,2.39062500e-04
3.65919500e-06,-1.22968750e-03
3.69919500e-06,6.25000000e-05
3.73919500e-06,-3.80000000e-03
3.77919500e-06,-2.03593750e-03
3.81919500e-06,-1.19843750e-03
3.85919500e-06,-2.18125000e-03
3.89919500e-06,-2.31718750e-03
3.93919500e-06,-1.82031250e-03
3.97919500e-06,-1.61718750e-03
4.01919500e-06,-1.71250000e-03
4.05919500e-06,-7.81250000e-06
4.09919500e-06,-6.76562500e-04
4.13919500e-06,2.03125000e-05
4.17919500e-06,1.68281250e-03
4.21919500e-06,1.16562500e-03
4.25919500e-06,1.56250000e-05
4.29919500e-06,5.00000000e-04
4.33919500e-06,1.30468750e-03
4.37919500e-06,1.18750000e-03
4.41919500e-06,2.63281250e-03
4.45919500e-06,2.49218750e-03
4.49919500e-06,-1.05625000e-03
4.53919500e-06,-2.71718750e-03
4.57919500e-06,-5.81250000e-04
4.61919500e-06,-2.13593750e-03
4.65919500e-06,3.74062500e-03
4.69919500e-06,5.85468750e-03
4.73919500e-06,-3.07812500e-03
4.77919500e-06,-1.85312500e-03
4.81919500e-06,-2.04843750e-03
4.85919500e-06,-1.99531250e-03
4.89919500e-06,-6.53125000e-04
4.93919500e-06,2.16562500e-03
4.97919500e-06,1.82656250e-03
5.01919500e-06,-1.24687500e-03
5.05919500e-06,1.37031250e-03
5.09919500e-06,5.76562500e-04
5.13919500e-06,-2.17812500e-03
5.17919500e-06,-1.87031250e-03
5.21919500e-06,-7.29687500e-04
5.25919500e-06,-3.07812500e-04
5.29919500e-06,-3.51562500e-04
5.33919500e-06,1.75312500e-03
5.37919500e-06,-1.29531250e-03
5.41919500e-06,-8.50000000e-04
5.45919500e-06,-1.75937500e-03
5.49919500e-06,-2.60937500e-04
5.53919500e-06,3.06093750e-03
5.57919500e-06,2.97968750e-03
5.61919500e-06,2.58593750e-03
5.65919500e-06,2.81250000e-04
5.69919500e-06,-2.61718750e-03
5.73919500e-06,-1.09375000e-04
5.77919500e-06,4.95312500e-04
5.81919500e-06,2.08593750e-03
5.85919500e-06,3.58437500e-03
5.89919500e-06,3.40625000e-04
5.93919500e-06,-9.09375000e-04
5.97919500e-06,-1.28281250e-03
6.01919500e-06,-2.40937500e-03
6.05919500e-06,-2.10312500e-03
6.09919500e-06,-2.04531250e-03
6.13919500e-06,3.25156250e-03
6.17919500e-06,2.68281250e-03
6.21919500e-06,3.90625000e-05
6.25919500e-06,-1.25312500e-03
6.29919500e-06,-4.43750000e-04
6.33919500e-06,5.03125000e-04
6.37919500e-06,5.69843750e-03
6.41919500e-06,2.73437500e-03
6.45919500e-06,3.59375000e-05
6.49919500e-06,-6.21875000e-04
6.53919500e-06,-4.04843750e-03
6.57919500e-06,-1.27343750e-03
6.61919500e-06,3.98437500e-04
6.65919500e-06,-6.28125000e-04
6.69919500e-06,-9.56250000e-04
6.73919500e-06,-1.68281250e-03
6.77919500e-06,-4.81250000e-04
6.81919500e-06,1.13750000e-03
6.85919500e-06,1.53750000e-03
6.89919500e-06,3.95312500e-04
6.93919500e-06,1.25000000e-04
6.97919500e-06,1.21875000e-03
7.01919500e-06,9.57812500e-04
7.05919500e-06,2.55000000e-03
7.09919500e-06,2.91093750e-03
7.13919500e-06,-4.87500000e-04
7.17919500e-06,9.53125000e-04
7.21919500e-06,-3.27187500e-03
7.25919500e-06,-5.75156250e-03
7.29919500e-06,1.51562500e-04
7.33919500e-06,3.06875000e-03
7.37919500e-06,4.10937500e-04
7.41919500e-06,-7.81250000e-06
7.45919500e-06,3.53125000e-04
7.49919500e-06,4.06875000e-03
7.53919500e-06,1.71562500e-03
7.57919500e-06,-5.17187500e-04
7.61919500e-06,-3.67500000e-03
7.65919500e-06,-5.37968750e-03
7.69919500e-06,-4.37968750e-03
7.73919500e-06,-1.12968750e-03
7.77919500e-06,2.04218750e-03
7.81919500e-06,2.28281250e-03
7.85919500e-06,4.91406250e-03
7.89919500e-06,5.88281250e-03
7.93919500e-06,8.96875000e-04
7.97919500e-06,3.98437500e-04
8.01919500e-06,-2.05781250e-03
8.05919500e-06,-3.14375000e-03
8.09919500e-06,1.87343750e-03
8.13919500e-06,-1.56562500e-03
8.17919500e-06,2.96718750e-03
8.21919500e-06,2.92812500e-03
8.25919500e-06,-4.04218750e-03
8.29919500e-06,-1.89843750e-03
8.33919500e-06,3.15625000e-04
8.37919500e-06,5.07656250e-03
8.41919500e-06,1.86406250e-03
8.45919500e-06,2.51406250e-03
8.49919500e-06,-1.54843750e-03
8.53919500e-06,-6.49218750e-03
8.57919500e-06,-2.57968750e-03
8.61919500e-06,-1.69843750e-03
8.65919500e-06,1.32812500e-03
8.69919500e-06,-1.37187500e-03
8.73919500e-06,-3.54687500e-04
8.77919500e-06,2.03125000e-03
8.81919500e-06,1.63593750e-03
8.85919500e-06,1.00937500e-03
8.89919500e-06,-6.39062500e-04
8.93919500e-06,-3.18281250e-03
8.97919500e-06,-2.47187500e-03
9.01919500e-06,-3.18906250e-03
9.05919500e-06,-1.44531250e-03
9.09919500e-06,1.22812500e-03
9.13919500e-06,3.65625000e-04
9.17919500e-06,7.53125000e-04
9.21919500e-06,1.09375000e-04
9.25919500e-06,7.10937500e-04
9.29919500e-06,2.96875000e-04
9.33919500e-06,9.89062500e-04
9.37919500e-06,3.32187500e-03
9.41919500e-06,3.50937500e-03
9.45919500e-06,-2.64062500e-04
9.49919500e-06,-2.05937500e-03
9.53919500e-06,-8.67187500e-04
9.57919500e-06,9.37500000e-04
9.61919500e-06,-2.09062500e-03
9.65919500e-06,-4.76093750e-03
9.69919500e-06,-2.89531250e-03
9.73919500e-06,-1.10625000e-03
9.77919500e-06,2.94218750e-03
9.81919500e-06,5.74218750e-03
9.85919500e-06,3.21250000e-03
9.89919500e-06,2.26250000e-03
9.93919500e-06,-2.49062500e-03
9.97919500e-06,4.78125000e-04
1.00191950e-05,5.73437500e-03
1.00591950e-05,1.26562500e-03
1.00991950e-05,-3.09062500e-03
1.01391950e-05,-3.68906250e-03
1.01791950e-05,-2.48906250e-03
1.02191950e-05,-5.74531250e-03
1.02591950e-05,1.38125000e-03
1.02991950e-05,4.87656250e-03
1.03391950e-05,4.46562500e-03
1.03791950e-05,5.19843750e-03
1.04191950e-05,-1.70312500e-04
1.04591950e-05,7.06250000e-04
1.04991950e-05,-1.55937500e-03
1.05391950e-05,-9.17187500e-04
1.05791950e-05,-3.74062500e-03
1.06191950e-05,-1.29375000e-03
1.06591950e-05,-1.42968750e-03
1.06991950e-05,-2.98593750e-03
1.07391950e-05,-2.58437500e-03
1.07791950e-05,-2.92656250e-03
1.08191950e-05,-1.39843750e-03
1.08591950e-05,-9.46875000e-04
1.08991950e-05,-4.65625000e-04
1.09391950e-05,2.85781250e-03
1.09791950e-05,1.97968750e-03
1.10191950e-05,4.01875000e-03
1.10591950e-05,1.18906250e-03
1.10991950e-05,5.68750000e-04
1.11391950e-05,4.84375000e-05
1.11791950e-05,3.00937500e-03
1.12191950e-05,1.05593750e-02
1.12591950e-05,-4.92187500e-04
1.12991950e-05,-3.77187500e-03
1.13391950e-05,8.90625000e-04
1.13791950e-05,-4.15000000e-03
1.14191950e-05,-9.64062500e-04
1.14591950e-05,3.71562500e-03
1.14991950e-05,-1.73281250e-03
1.15391950e-05,-6.01562500e-04
1.15791950e-05,-1.35781250e-03
1.16191950e-05,-3.83125000e-03
1.16591950e-05,-4.00625000e-03
1.16991950e-05,-1.22656250e-03
1.17391950e-05,-1.91406250e-03
1.17791950e-05,-1.81406250e-03
1.18191950e-05,2.23437500e-04
1.18591950e-05,3.05468750e-03
1.18991950e-05,2.07500000e-03
1.19391950e-05,8.40625000e-04
1.19791950e-05,-4.21875000e-04
1.20191950e-05,-2.32968750e-03
1.20591950e-05,2.46875000e-04
1.20991950e-05,-2.62500000e-04
1.21391950e-05,6.71875000e-05
1.21791950e-05,1.79531250e-03
1.22191950e-05,-1.35781250e-03
1.22591950e-05,-2.14843750e-03
1.22991950e-05,3.18906250e-03
1.23391950e-05,3.88281250e-03
1.23791950e-05,6.88750000e-03
1.24191950e-05,2.02656250e-03
1.24591950e-05,-7.23437500e-03
1.24991950e-05,-4.26406250e-03
1.25391950e-05,-3.97187500e-03
1.25791950e-05,1.65625000e-03
1.26191950e-05,5.49218750e-03
1.26591950e-05,4.04687500e-03
1.26991950e-05,9.06250000e-05
1.27391950e-05,1.57343750e-03
1.27791950e-05,-9.57812500e-04
1.28191950e-05,-3.08593750e-03
1.28591950e-05,-9.01562500e-04
1.28991950e-05,-1.03125000e-04
1.29391950e-05,-1.64062500e-03
1.29791950e-05,-1.04843750e-03
1.30191950e-05,-3.43750000e-04
1.30591950e-05,-1.61250000e-03
1.30991950e-05,1.54062500e-03
1.31391950e-05,1.20312500e-03
1.31791950e-05,-2.28906250e-03
1.32191950e-05,-3.77968750e-03
1.32591950e-05,-1.82343750e-03
1.32991950e-05,-2.38125000e-03
1.33391950e-05,-4.71875000e-04
1.33791950e-05,9.57812500e-04
1.34191950e-05,-1.73437500e-04
1.34591950e-05,8.04687500e-04
1.34991950e-05,1.93593750e-03
1.35391950e-05,3.65000000e-03
1.35791950e-05,4.53125000e-04
1.36191950e-05,3.28125000e-05
1.36591950e-05,-1.74687500e-03
1.36991950e-05,-9.28125000e-04
1.37391950e-05,1.35937500e-04
1.37791950e-05,1.27187500e-03
1.38191950e-05,3.10937500e-04
1.38591950e-05,-9.56250000e-04
1.38991950e-05,-8.39062500e-04
1.39391950e-05,-2.05781250e-03
1.39791950e-05,1.30781250e-03
1.40191950e-05,-1.27187500e-03
1.40591950e-05,2.14375000e-03
1.40991950e-05,8.82812500e-04
1.41391950e-05,-3.17187500e-03
1.41791950e-05,1.48125000e-03
1.42191950e-05,2.24375000e-03
1.42591950e-05,1.03437500e-03
1.42991950e-05,7.00000000e-04
1.43391950e-05,-1.12500000e-03
1.43791950e-05,-2.73437500e-03
1.44191950e-05,-1.36718750e-03
1.44591950e-05,-2.83437500e-03
1.44991950e-05,-2.36250000e-03
1.45391950e-05,1.93750000e-04
1.45791950e-05,7.73437500e-04
1.46191950e-05,6.18750000e-04
1.46591950e-05,1.12968750e-03
1.46991950e-05,1.25468750e-03
1.47391950e-05,6.12500000e-04
1.47791950e-05,4.32656250e-03
1.48191950e-05,2.38437500e-03
1.48591950e-05,-7.90625000e-04
1.48991950e-05,-2.29062500e-03
1.49391950e-05,-4.84531250e-03
1.49791950e-05,-1.51562500e-03
1.50191950e-05,-2.55000000e-03
1.50591950e-05,-2.68125000e-03
1.50991950e-05,-8.81250000e-04
1.51391950e-05,-2.45312500e-04
1.51791950e-05,2.00000000e-03
1.52191950e-05,4.57031250e-03
1.52591950e-05,5.79687500e-04
1.52991950e-05,-3.57812500e-04
1.53391950e-05,1.12500000e-03
1.53791950e-05,2.85000000e-03
1.54191950e-05,-1.84687500e-03
1.54591950e-05,6.07812500e-04
1.54991950e-05,1.17500000e-03
1.55391950e-05,-4.53125000e-05
1.55791950e-05,2.65781250e-03
1.56191950e-05,-9.09375000e-04
1.56591950e-05,-1.39062500e-04
1.56991950e-05,-1.09375000e-03
1.57391950e-05,-1.30937500e-03
1.57791950e-05,3.48281250e-03
1.58191950e-05,7.96875000e-04
1.58591950e-05,-1.98750000e-03
1.58991950e-05,7.92187500e-04
1.59391950e-05,-1.69375000e-03
1.59791950e-05,-4.83125000e-03
1.60191950e-05,-2.20468750e-03
1.60591950e-05,-2.96875000e-05
1.60991950e-05,-1.55468750e-03
1.61391950e-05,3.02187500e-03
1.61791950e-05,5.76562500e-04
1.62191950e-05,-9.96875000e-04
1.62591950e-05,6.46875000e-04
1.62991950e-05,2.90312500e-03
1.63391950e-05,-7.81250000e-06
1.63791950e-05,-1.34375000e-04
1.64191950e-05,1.44843750e-03
1.64591950e-05,-1.81406250e-03
1.64991950e-05,-2.61406250e-03
1.65391950e-05,6.42187500e-04
1.65791950e-05,7.68750000e-04
1.66191950e-05,1.87500000e-04
1.66591950e-05,-1.64062500e-04
1.66991950e-05,1.77968750e-03
1.67391950e-05,-4.42187500e-04
1.67791950e-05,-1.54375000e-03
1.68191950e-05,1.37031250e-03
1.68591950e-05,1.21718750e-03
1.68991950e-05,9.25000000e-04
1.69391950e-05,2.38906250e-03
1.69791950e-05,5.68750000e-04
1.70191950e-05,-2.00468750e-03
1.70591950e-05,1.46875000e-04
1.70991950e-05,1.66718750e-03
1.71391950e-05,8.92187500e-04
1.71791950e-05,3.80468750e-03
1.72191950e-05,4.25000000e-03
1.72591950e-05,-1.54375000e-03
1.72991950e-05,-1.19062500e-03
1.73391950e-05,-2.67343750e-03
1.73791950e-05,-4.07812500e-03
1.74191950e-05,-3.19062500e-03
1.74591950e-05,-1.83281250e-03
1.74991950e-05,7.76562500e-04
1.75391950e-05,2.73906250e-03
1.75791950e-05,5.64687500e-03
1.76191950e-05,2.71562500e-03
1.76591950e-05,1.09531250e-03
1.76991950e-05,1.26093750e-03
1.77391950e-05,-3.45625000e-03
1.77791950e-05,-1.97343750e-03
1.78191950e-05,7.42187500e-04
1.78591950e-05,7.03125000e-05
1.78991950e-05,-9.42187500e-04
1.79391950e-05,1.61875000e-03
1.79791950e-05,1.59687500e-03
1.80191950e-05,-2.02656250e-03
1.80591950e-05,-2.99375000e-03
1.80991950e-05,-3.04218750e-03
1.81391950e-05,-2.83281250e-03
1.81791950e-05,-6.89062500e-04
1.82191950e-05,-2.13750000e-03
1.82591950e-05,-3.81718750e-03
1.82991950e-05,-2.99531250e-03
1.83391950e-05,-3.81406250e-03
1.83791950e-05,-6.33750000e-03
1.84191950e-05,-3.74531250e-03
1.84591950e-05,3.80468750e-03
1.84991950e-05,-1.08062500e-02
1.85391950e-05,2.29062500e-03
1.85791950e-05,2.56562500e-03
1.86191950e-05,-9.89062500e-04
1.86591950e-05,4.07343750e-03
1.86991950e-05,1.36250000e-03
1.87391950e-05,-1.70000000e-03
1.87791950e-05,-2.02968750e-03
1.88191950e-05,1.21406250e-03
1.88591950e-05,1.16093750e-03
1.88991950e-05,2.36406250e-03
1.89391950e-05,7.12500000e-03
1.89791950e-05,3.59375000e-04
1.90191950e-05,-1.31718750e-03
1.90591950e-05,-5.09375000e-04
1.90991950e-05,-1.84531250e-03
1.91391950e-05,-2.90312500e-03
1.91791950e-05,-2.73281250e-03
1.92191950e-05,4.05000000e-03
1.92591950e-05,8.14062500e-04
1.92991950e-05,-1.96562500e-03
1.93391950e-05,-1.14218750e-03
1.93791950e-05,-1.85000000e-03
1.94191950e-05,-1.77656250e-03
1.94591950e-05,3.58125000e-03
1.94991950e-05,3.57187500e-03
1.95391950e-05,1.82656250e-03
1.95791950e-05,-3.14062500e-04
1.96191950e-05,-3.97968750e-03
1.96591950e-05,-1.69531250e-03
1.96991950e-05,9.75000000e-04
1.97391950e-05,2.25312500e-03
1.97791950e-05,4.42187500e-03
1.98191950e-05,2.18437500e-03
1.98591950e-05,-2.57031250e-03
1.98991950e-05,-2.51093750e-03
1.99391950e-05,-1.52343750e-03
1.99791950e-05,-4.96406250e-03
2.00191950e-05,-1.39218750e-03
2.00591950e-05,-4.40625000e-04
2.00991950e-05,7.14062500e-04
2.01391950e-05,1.02656250e-03
2.01791950e-05,-3.81250000e-04
2.02191950e-05,-1.60937500e-03
2.02591950e-05,1.03281250e-03
2.02991950e-05,2.11718750e-03
2.03391950e-05,4.60937500e-04
2.03791950e-05,4.22343750e-03
2.04191950e-05,2.15468750e-03
2.04591950e-05,-8.85937500e-04
2.04991950e-05,-7.06250000e-04
2.05391950e-05,-4.73281250e-03
2.05791950e-05,-2.44218750e-03
2.06191950e-05,-9.64062500e-04
2.06591950e-05,-1.29062500e-03
2.06991950e-05,-1.73437500e-04
2.07391950e-05,3.25156250e-03
2.07791950e-05,3.49062500e-03
2.08191950e-05,3.27812500e-03
2.08591950e-05,1.67187500e-04
2.08991950e-05,-4.03906250e-03
2.09391950e-05,-3.74843750e-03
2.09791950e-05,-1.82656250e-03
2.10191950e-05,4.65625000e-04
2.10591950e-05,5.18750000e-04
2.10991950e-05,1.63593750e-03
2.11391950e-05,-6.85937500e-04
2.11791950e-05,-6.42187500e-04
2.12191950e-05,-6.12500000e-04
2.12591950e-05,-2.16562500e-03
2.12991950e-05,-1.12968750e-03
2.13391950e-05,9.51562500e-04
2.13791950e-05,1.32812500e-03
2.14191950e-05,2.33125000e-03
2.14591950e-05,1.85781250e-03
2.14991950e-05,4.22812500e-03
2.15391950e-05,7.20312500e-04
2.15791950e-05,-1.65468750e-03
2.16191950e-05,8.12500000e-05
2.16591950e-05,1.20625000e-03
2.16991950e-05,6.03125000e-04
2.17391950e-05,-8.03125000e-04
2.17791950e-05,6.40625000e-05
2.18191950e-05,-3.81250000e-04
2.18591950e-05,-2.56250000e-04
2.18991950e-05,-3.51406250e-03
2.19391950e-05,-1.80625000e-03
2.19791950e-05,-3.01562500e-04
2.20191950e-05,-1.31406250e-03
2.20591950e-05,1.95312500e-04
2.20991950e-05,4.54218750e-03
2.21391950e-05,2.27500000e-03
2.21791950e-05,-3.21875000e-04
2.22191950e-05,-7.37500000e-04
2.22591950e-05,-2.38593750e-03
2.22991950e-05,-1.09062500e-03
2.23391950e-05,9.17187500e-04
2.23791950e-05,2.43281250e-03
2.24191950e-05,2.76718750e-03
2.24591950e-05,2.35781250e-03
2.24991950e-05,-8.43750000e-04
2.25391950e-05,-2.92187500e-03
2.25791950e-05,-2.49375000e-03
2.26191950e-05,-1.83750000e-03
2.26591950e-05,-8.59375000e-04
2.26991950e-05,1.16250000e-03
2.27391950e-05,1.99843750e-03
2.27791950e-05,-2.70312500e-04
2.28191950e-05,2.66718750e-03
2.28591950e-05,1.21875000e-04
2.28991950e-05,-1.72031250e-03
2.29391950e-05,-2.46718750e-03
2.29791950e-05,-2.41250000e-03
2.30191950e-05,-3.51406250e-03
2.30591950e-05,-1.87343750e-03
2.30991950e-05,9.18750000e-04
2.31391950e-05,2.33281250e-03
2.31791950e-05,2.82187500e-03
2.32191950e-05,5.02500000e-03
2.32591950e-05,4.24843750e-03
2.32991950e-05,2.80781250e-03
2.33391950e-05,5.91093750e-03
2.33791950e-05,3.70468750e-03
2.34191950e-05,-4.29687500e-04
2.34591950e-05,-1.40781250e-03
2.34991950e-05,1.90937500e-03
2.35391950e-05,-3.78125000e-03
2.35791950e-05,-4.84375000e-03
2.36191950e-05,-6.37343750e-03
2.36591950e-05,-3.59062500e-03
2.36991950e-05,-3.71093750e-03
2.37391950e-05,-1.74218750e-03
2.37791950e-05,-2.53593750e-03
2.38191950e-05,-9.57812500e-04
2.38591950e-05,4.12500000e-04
2.38991950e-05,2.10000000e-03
2.39391950e-05,1.09062500e-03
