Model,MSO44
Waveform Type,ANALOG
Horizontal Units,s
Sample Interval,4.00000000e-08
Record Length,1000
Zero Index,142.04412500
Vertical Units,V
ANALOG_Thumbnail,

TIME,CH4
-5.68176500e-06,-7.65625000e-05
-5.64176500e-06,6.54687500e-04
-5.60176500e-06,-1.77968750e-03
-5.56176500e-06,-3.35468750e-03
-5.52176500e-06,-4.59375000e-04
-5.48176500e-06,-1.67187500e-03
-5.44176500e-06,-9.81250000e-04
-5.40176500e-06,-3.13281250e-03
-5.36176500e-06,-3.55937500e-03
-5.32176500e-06,-1.24218750e-03
-5.28176500e-06,2.32500000e-03
-5.24176500e-06,8.43750000e-05
-5.20176500e-06,9.50000000e-04
-5.16176500e-06,1.17500000e-03
-5.12176500e-06,3.30312500e-03
-5.08176500e-06,1.74062500e-03
-5.04176500e-06,-7.37500000e-04
-5.00176500e-06,2.71875000e-04
-4.96176500e-06,-2.29687500e-04
-4.92176500e-06,7.09375000e-04
-4.88176500e-06,-1.70000000e-03
-4.84176500e-06,-2.45937500e-03
-4.80176500e-06,-9.32812500e-04
-4.76176500e-06,-4.48437500e-04
-4.72176500e-06,1.40625000e-05
-4.68176500e-06,1.39843750e-03
-4.64176500e-06,1.13437500e-03
-4.60176500e-06,-1.56250000e-03
-4.56176500e-06,-7.56250000e-04
-4.52176500e-06,3.53125000e-04
-4.48176500e-06,-8.65625000e-04
-4.44176500e-06,-1.57187500e-03
-4.40176500e-06,1.27343750e-03
-4.36176500e-06,1.23593750e-03
-4.32176500e-06,1.27500000e-03
-4.28176500e-06,-4.43750000e-04
-4.24176500e-06,-2.07187500e-03
-4.20176500e-06,-6.09375000e-05
-4.16176500e-06,1.09687500e-03
-4.12176500e-06,1.92500000e-03
-4.08176500e-06,-6.45312500e-04
-4.04176500e-06,-2.80468750e-03
-4.00176500e-06,-1.61093750e-03
-3.96176500e-06,-9.59375000e-04
-3.92176500e-06,-1.10468750e-03
-3.88176500e-06,-9.65625000e-04
-3.84176500e-06,2.34375000e-05
-3.80176500e-06,9.64062500e-04
-3.76176500e-06,1.19687500e-03
-3.72176500e-06,1.71718750e-03
-3.68176500e-06,3.15156250e-03
-3.64176500e-06,2.68593750e-03
-3.60176500e-06,6.39062500e-04
-3.56176500e-06,-3.91093750e-03
-3.52176500e-06,-3.13125000e-03
-3.48176500e-06,-1.12500000e-04
-3.44176500e-06,-2.71875000e-04
-3.40176500e-06,-2.36875000e-03
-3.36176500e-06,-1.87656250e-03
-3.32176500e-06,2.00312500e-03
-3.28176500e-06,8.65625000e-04
-3.24176500e-06,-8.89062500e-04
-3.20176500e-06,-2.32812500e-03
-3.16176500e-06,-2.02031250e-03
-3.12176500e-06,1.50000000e-03
-3.08176500e-06,1.90625000e-03
-3.04176500e-06,2.05000000e-03
-3.00176500e-06,-7.59375000e-04
-2.96176500e-06,5.54687500e-04
-2.92176500e-06,1.16718750e-03
-2.88176500e-06,1.33750000e-03
-2.84176500e-06,-1.54062500e-03
-2.80176500e-06,2.73437500e-04
-2.76176500e-06,-6.93750000e-04
-2.72176500e-06,-1.96562500e-03
-2.68176500e-06,1.54687500e-03
-2.64176500e-06,1.95781250e-03
-2.60176500e-06,-4.04687500e-04
-2.56176500e-06,-2.95468750e-03
-2.52176500e-06,-1.66562500e-03
-2.48176500e-06,-1.26562500e-04
-2.44176500e-06,-1.92968750e-03
-2.40176500e-06,1.01718750e-03
-2.36176500e-06,2.28750000e-03
-2.32176500e-06,3.21250000e-03
-2.28176500e-06,5.73437500e-04
-2.24176500e-06,-3.62500000e-04
-2.20176500e-06,6.87500000e-04
-2.16176500e-06,-1.09375000e-04
-2.12176500e-06,3.76562500e-04
-2.08176500e-06,-5.28125000e-04
-2.04176500e-06,-3.02031250e-03
-2.00176500e-06,-2.34687500e-03
-1.96176500e-06,-5.46875000e-05
-1.92176500e-06,-1.74531250e-03
-1.88176500e-06,-2.37343750e-03
-1.84176500e-06,3.93750000e-04
-1.80176500e-06,-7.53125000e-04
-1.76176500e-06,5.04687500e-04
-1.72176500e-06,-1.72812500e-03
-1.68176500e-06,-1.20468750e-03
-1.64176500e-06,-2.25000000e-04
-1.60176500e-06,3.63281250e-03
-1.56176500e-06,2.19843750e-03
-1.52176500e-06,1.71875000e-03
-1.48176500e-06,2.61250000e-03
-1.44176500e-06,-1.20312500e-04
-1.40176500e-06,-2.56093750e-03
-1.36176500e-06,-3.66250000e-03
-1.32176500e-06,-2.34375000e-03
-1.28176500e-06,1.39062500e-04
-1.24176500e-06,1.01875000e-03
-1.20176500e-06,-3.50000000e-04
-1.16176500e-06,1.98125000e-03
-1.12176500e-06,-3.28125000e-04
-1.08176500e-06,-3.01562500e-03
-1.04176500e-06,-2.04375000e-03
-1.00176500e-06,4.23437500e-04
-9.61765000e-07,2.71718750e-03
-9.21765000e-07,-7.01562500e-04
-8.81765000e-07,9.18750000e-04
-8.41765000e-07,3.56875000e-03
-8.01765000e-07,3.33125000e-03
-7.61765000e-07,-7.95312500e-04
-7.21765000e-07,3.25156250e-03
-6.81765000e-07,-1.45937500e-03
-6.41765000e-07,-2.61093750e-03
-6.01765000e-07,2.90625000e-04
-5.61765000e-07,1.00625000e-03
-5.21765000e-07,1.85781250e-03
-4.81765000e-07,1.05156250e-03
