Model,MSO44
Waveform Type,ANALOG
Horizontal Units,s
Sample Interval,4.00000000e-08
Record Length,1000
Zero Index,142.49612500
Vertical Units,V
ANALOG_Thumbnail,

TIME,CH4
6.60155000e-07,5.46875000e-05
7.00155000e-07,-4.53125000e-05
7.40155000e-07,-3.75000000e-04
7.80155000e-07,5.78125000e-05
8.20155000e-07,-9.04687500e-04
8.60155000e-07,8.46875000e-04
9.00155000e-07,1.92031250e-03
9.40155000e-07,-1.95312500e-04
9.80155000e-07,1.40625000e-05
1.02015500e-06,2.00937500e-03
1.06015500e-06,1.00937500e-03
1.10015500e-06,-2.65625000e-05
1.14015500e-06,1.87812500e-03
1.18015500e-06,-1.20625000e-03
1.22015500e-06,-1.48281250e-03
1.26015500e-06,4.42187500e-04
1.30015500e-06,-1.75625000e-03
1.34015500e-06,-1.04687500e-03
1.38015500e-06,-1.48906250e-03
1.42015500e-06,-7.59375000e-04
1.46015500e-06,-6.37500000e-04
1.50015500e-06,-3.01406250e-03
1.54015500e-06,-3.07812500e-04
1.58015500e-06,2.24218750e-03
1.62015500e-06,1.68593750e-03
1.66015500e-06,-1.50156250e-03
1.70015500e-06,-2.08437500e-03
1.74015500e-06,1.70312500e-04
1.78015500e-06,3.32031250e-03
1.82015500e-06,-6.71875000e-05
1.86015500e-06,1.70312500e-04
1.90015500e-06,1.70781250e-03
1.94015500e-06,2.39062500e-03
1.98015500e-06,2.48281250e-03
2.02015500e-06,1.23593750e-03
2.06015500e-06,6.29687500e-04
2.10015500e-06,8.75000000e-04
2.14015500e-06,1.35468750e-03
2.18015500e-06,7.20312500e-04
2.22015500e-06,-1.58125000e-03
2.26015500e-06,-3.12343750e-03
2.30015500e-06,-2.54687500e-03
2.34015500e-06,1.25000000e-05
2.38015500e-06,-8.89062500e-04
2.42015500e-06,5.32812500e-04
2.46015500e-06,-1.26875000e-03
2.50015500e-06,9.68750000e-05
2.54015500e-06,2.91875000e-03
2.58015500e-06,4.43281250e-03
2.62015500e-06,-3.81250000e-04
2.66015500e-06,6.63281250e-03
2.70015500e-06,8.33437500e-03
2.74015500e-06,-8.12500000e-04
2.78015500e-06,-6.64062500e-04
2.82015500e-06,-2.60937500e-04
2.86015500e-06,-4.31093750e-03
2.90015500e-06,2.29843750e-03
