Model,MSO44
Waveform Type,ANALOG
Horizontal Units,s
Sample Interval,4.00000000e-08
Record Length,1000
Zero Index,142.34812500
Vertical Units,V
ANALOG_Thumbnail,

TIME,CH4
-5.69392500e-06,-1.34687500e-03
-5.65392500e-06,2.38906250e-03
-5.61392500e-06,3.65937500e-03
-5.57392500e-06,1.82500000e-03
-5.53392500e-06,3.32343750e-03
-5.49392500e-06,-1.41875000e-03
-5.45392500e-06,-2.82812500e-03
-5.41392500e-06,-4.28750000e-03
-5.37392500e-06,1.71875000e-04
-5.33392500e-06,-8.09375000e-04
-5.29392500e-06,7.54687500e-04
-5.25392500e-06,7.00000000e-04
-5.21392500e-06,6.85937500e-04
-5.17392500e-06,-2.61562500e-03
-5.13392500e-06,-3.05156250e-03
-5.09392500e-06,-4.58437500e-03
-5.05392500e-06,-3.70625000e-03
-5.01392500e-06,-1.03281250e-03
-4.97392500e-06,-2.40625000e-04
-4.93392500e-06,2.61093750e-03
-4.89392500e-06,-3.40625000e-04
-4.85392500e-06,2.75625000e-03
-4.81392500e-06,4.79062500e-03
-4.77392500e-06,1.44687500e-03
-4.73392500e-06,-4.75000000e-04
-4.69392500e-06,3.17187500e-04
-4.65392500e-06,1.61250000e-03
-4.61392500e-06,2.18906250e-03
-4.57392500e-06,4.44687500e-03
-4.53392500e-06,4.46875000e-03
-4.49392500e-06,-1.07812500e-04
-4.45392500e-06,-4.89062500e-03
-4.41392500e-06,-7.95468750e-03
-4.37392500e-06,-6.93281250e-03
-4.33392500e-06,-2.19843750e-03
-4.29392500e-06,-7.90625000e-04
-4.25392500e-06,5.20156250e-03
-4.21392500e-06,4.40937500e-03
-4.17392500e-06,4.32812500e-04
-4.13392500e-06,-2.48906250e-03
-4.09392500e-06,-4.70625000e-03
-4.05392500e-06,-2.48906250e-03
-4.01392500e-06,-1.43906250e-03
-3.97392500e-06,-2.50000000e-04
-3.93392500e-06,3.84375000e-03
-3.89392500e-06,3.09218750e-03
-3.85392500e-06,3.98906250e-03
-3.81392500e-06,-3.71875000e-04
-3.77392500e-06,-1.81406250e-03
-3.73392500e-06,6.53125000e-04
-3.69392500e-06,-4.68750000e-05
-3.65392500e-06,1.40625000e-03
-3.61392500e-06,8.14062500e-04
-3.57392500e-06,4.91875000e-03
-3.53392500e-06,7.78125000e-04
-3.49392500e-06,-3.45468750e-03
-3.45392500e-06,-5.05625000e-03
-3.41392500e-06,-3.20312500e-03
-3.37392500e-06,-3.85156250e-03
-3.33392500e-06,3.12500000e-05
-3.29392500e-06,3.01562500e-03
-3.25392500e-06,1.37187500e-03
-3.21392500e-06,-2.87812500e-03
-3.17392500e-06,-2.21250000e-03
-3.13392500e-06,4.62187500e-03
-3.09392500e-06,6.95000000e-03
-3.05392500e-06,1.69531250e-03
-3.01392500e-06,-3.42500000e-03
-2.97392500e-06,-5.69531250e-03
-2.93392500e-06,-5.46875000e-03
-2.89392500e-06,-3.27187500e-03
-2.85392500e-06,2.08750000e-03
-2.81392500e-06,3.04687500e-04
-2.77392500e-06,6.38437500e-03
-2.73392500e-06,1.26562500e-03
-2.69392500e-06,-3.86406250e-03
-2.65392500e-06,-8.75000000e-04
-2.61392500e-06,-8.84375000e-04
-2.57392500e-06,-1.15625000e-03
-2.53392500e-06,-1.78750000e-03
-2.49392500e-06,-2.70312500e-04
-2.45392500e-06,1.93437500e-03
-2.41392500e-06,7.71875000e-04
-2.37392500e-06,-3.76562500e-04
-2.33392500e-06,-8.95312500e-04
-2.29392500e-06,-1.46406250e-03
-2.25392500e-06,1.81562500e-03
-2.21392500e-06,1.94375000e-03
-2.17392500e-06,-3.11875000e-03
-2.13392500e-06,-3.32343750e-03
-2.09392500e-06,-3.74218750e-03
-2.05392500e-06,1.50312500e-03
-2.01392500e-06,4.30312500e-03
-1.97392500e-06,1.58281250e-03
-1.93392500e-06,-7.14062500e-04
-1.89392500e-06,-1.15468750e-03
-1.85392500e-06,4.89062500e-04
-1.81392500e-06,8.06406250e-03
-1.77392500e-06,2.87968750e-03
-1.73392500e-06,2.11718750e-03
-1.69392500e-06,9.00000000e-04
-1.65392500e-06,-2.96250000e-03
-1.61392500e-06,-3.92500000e-03
-1.57392500e-06,-2.79843750e-03
-1.53392500e-06,-2.45625000e-03
-1.49392500e-06,-7.59375000e-04
-1.45392500e-06,1.44531250e-03
-1.41392500e-06,6.25000000e-06
-1.37392500e-06,9.60937500e-04
-1.33392500e-06,7.03125000e-05
-1.29392500e-06,5.93750000e-05
-1.25392500e-06,-4.70312500e-04
-1.21392500e-06,1.71562500e-03
-1.17392500e-06,-1.58906250e-03
-1.13392500e-06,-1.44531250e-03
-1.09392500e-06,3.56562500e-03
-1.05392500e-06,3.11562500e-03
-1.01392500e-06,1.64218750e-03
-9.73925000e-07,2.80468750e-03
-9.33925000e-07,-1.15937500e-03
-8.93925000e-07,-6.39843750e-03
-8.53925000e-07,-6.22656250e-03
-8.13925000e-07,2.59218750e-03
-7.73925000e-07,1.46718750e-03
-7.33925000e-07,-1.43906250e-03
-6.93925000e-07,-4.85781250e-03
-6.53925000e-07,-3.52187500e-03
-6.13925000e-07,4.33750000e-03
-5.73925000e-07,9.71718750e-03
-5.33925000e-07,2.74062500e-03
-4.93925000e-07,-6.04687500e-04
