Model,MSO44
Waveform Type,ANALOG
Horizontal Units,s
Sample Interval,4.00000000e-08
Record Length,1000
Zero Index,142.53612500
Vertical Units,V
ANALOG_Thumbnail,

TIME,CH4
-5.70144500e-06,1.67812500e-03
-5.66144500e-06,-8.40625000e-04
-5.62144500e-06,-4.10312500e-03
-5.58144500e-06,9.32812500e-04
-5.54144500e-06,9.42187500e-04
-5.50144500e-06,-3.57812500e-04
-5.46144500e-06,-2.87500000e-04
-5.42144500e-06,-4.68750000e-05
-5.38144500e-06,-1.47031250e-03
-5.34144500e-06,-3.38281250e-03
-5.30144500e-06,3.61250000e-03
-5.26144500e-06,1.16250000e-03
-5.22144500e-06,2.10156250e-03
-5.18144500e-06,2.14062500e-03
-5.14144500e-06,-3.60468750e-03
-5.10144500e-06,-5.44531250e-03
-5.06144500e-06,-3.48437500e-04
-5.02144500e-06,3.12656250e-03
-4.98144500e-06,4.45625000e-03
-4.94144500e-06,6.65625000e-04
-4.90144500e-06,-1.51250000e-03
-4.86144500e-06,-3.07656250e-03
-4.82144500e-06,-4.89687500e-03
-4.78144500e-06,-1.30312500e-03
-4.74144500e-06,3.81250000e-04
-4.70144500e-06,5.41093750e-03
-4.66144500e-06,1.01093750e-02
-4.62144500e-06,4.25000000e-03
-4.58144500e-06,-2.31406250e-03
-4.54144500e-06,-7.48750000e-03
-4.50144500e-06,-5.47031250e-03
-4.46144500e-06,-1.41562500e-03
-4.42144500e-06,-2.60156250e-03
-4.38144500e-06,-6.04687500e-04
-4.34144500e-06,-2.80156250e-03
-4.30144500e-06,5.78125000e-04
-4.26144500e-06,6.35156250e-03
-4.22144500e-06,5.85625000e-03
-4.18144500e-06,2.54687500e-03
-4.14144500e-06,6.27500000e-03
-4.10144500e-06,1.11437500e-02
-4.06144500e-06,1.74718750e-02
-4.02144500e-06,-6.23437500e-04
-3.98144500e-06,-1.60500000e-02
-3.94144500e-06,-9.63750000e-03
-3.90144500e-06,1.92187500e-03
-3.86144500e-06,1.90156250e-03
-3.82144500e-06,-2.13437500e-03
-3.78144500e-06,-4.54843750e-03
-3.74144500e-06,-1.42343750e-03
-3.70144500e-06,-1.69062500e-03
-3.66144500e-06,-4.59843750e-03
-3.62144500e-06,-7.31250000e-04
-3.58144500e-06,6.36250000e-03
-3.54144500e-06,5.67031250e-03
-3.50144500e-06,-3.84218750e-03
-3.46144500e-06,-7.32500000e-03
-3.42144500e-06,-3.72031250e-03
-3.38144500e-06,2.78750000e-03
-3.34144500e-06,8.93750000e-04
-3.30144500e-06,1.77500000e-03
-3.26144500e-06,-3.29531250e-03
-3.22144500e-06,9.87500000e-04
-3.18144500e-06,9.84375000e-05
-3.14144500e-06,-4.92812500e-03
-3.10144500e-06,-4.40781250e-03
-3.06144500e-06,-8.89062500e-04
-3.02144500e-06,2.58437500e-03
-2.98144500e-06,-1.29843750e-03
-2.94144500e-06,-4.99531250e-03
-2.90144500e-06,-6.67187500e-04
-2.86144500e-06,7.32656250e-03
-2.82144500e-06,4.22343750e-03
-2.78144500e-06,2.03281250e-03
-2.74144500e-06,7.46875000e-04
-2.70144500e-06,-1.45312500e-03
-2.66144500e-06,-2.64062500e-04
-2.62144500e-06,-7.92187500e-04
-2.58144500e-06,2.17187500e-04
-2.54144500e-06,-3.52031250e-03
-2.50144500e-06,-1.94218750e-03
-2.46144500e-06,-1.85937500e-03
-2.42144500e-06,-2.67031250e-03
-2.38144500e-06,-3.40937500e-03
-2.34144500e-06,4.31250000e-04
-2.30144500e-06,1.60781250e-03
-2.26144500e-06,6.13281250e-03
-2.22144500e-06,6.50937500e-03
-2.18144500e-06,7.55156250e-03
-2.14144500e-06,-1.74687500e-03
-2.10144500e-06,-5.50468750e-03
-2.06144500e-06,-4.99687500e-03
-2.02144500e-06,-5.16718750e-03
-1.98144500e-06,5.24531250e-03
-1.94144500e-06,2.13750000e-03
-1.90144500e-06,2.70000000e-03
-1.86144500e-06,1.13125000e-02
-1.82144500e-06,2.77031250e-03
-1.78144500e-06,2.65468750e-03
-1.74144500e-06,-9.63593750e-03
-1.70144500e-06,-1.19390625e-02
-1.66144500e-06,4.65625000e-04
-1.62144500e-06,-3.05625000e-03
-1.58144500e-06,-5.07343750e-03
-1.54144500e-06,-1.79218750e-03
-1.50144500e-06,4.22812500e-03
-1.46144500e-06,5.64687500e-03
-1.42144500e-06,-7.81250000e-05
-1.38144500e-06,-5.78906250e-03
-1.34144500e-06,1.22343750e-03
-1.30144500e-06,5.80312500e-03
-1.26144500e-06,2.50000000e-05
-1.22144500e-06,-3.62968750e-03
-1.18144500e-06,-6.86718750e-03
-1.14144500e-06,5.20625000e-03
-1.10144500e-06,2.53125000e-04
-1.06144500e-06,-4.62812500e-03
-1.02144500e-06,8.03125000e-03
-9.81445000e-07,1.68281250e-03
-9.41445000e-07,-7.06250000e-03
-9.01445000e-07,-2.77968750e-03
-8.61445000e-07,4.24531250e-03
-8.21445000e-07,-1.76406250e-03
-7.81445000e-07,-2.38593750e-03
-7.41445000e-07,-2.78125000e-03
-7.01445000e-07,-3.45000000e-03
-6.61445000e-07,4.58750000e-03
-6.21445000e-07,2.80937500e-03
-5.81445000e-07,1.66250000e-03
-5.41445000e-07,-4.03437500e-03
-5.01445000e-07,-3.97968750e-03
